analizo_cbo_skewness,analizo_anpm_standard_deviation,analizo_accm_skewness,analizo_lcom4_quantile_upper,analizo_npm_mode,analizo_acc_quantile_upper,analizo_sc_quantile_median,analizo_npa_quantile_max,analizo_cbo_variance,analizo_sc_variance,analizo_noa_quantile_median,analizo_accm_standard_deviation,analizo_mmloc_sum,analizo_rfc_quantile_ninety_five,analizo_npm_quantile_lower,analizo_rfc_mode,analizo_nom_quantile_upper,analizo_rfc_kurtosis,analizo_noc_quantile_median,analizo_lcom4_quantile_min,analizo_npa_kurtosis,analizo_loc_kurtosis,analizo_npa_variance,analizo_npa_standard_deviation,folder,analizo_acc_standard_deviation,analizo_lcom4_quantile_max,analizo_npm_quantile_min,analizo_noa_skewness,analizo_cbo_mode,analizo_acc_skewness,analizo_loc_mode,analizo_noc_kurtosis,analizo_anpm_quantile_ninety_five,analizo_noa_standard_deviation,analizo_accm_quantile_lower,analizo_acc_variance,analizo_accm_quantile_median,analizo_amloc_quantile_lower,analizo_mmloc_quantile_upper,analizo_accm_mode,analizo_npm_variance,analizo_sc_skewness,analizo_rfc_sum,analizo_lcom4_quantile_median,analizo_sc_quantile_ninety_five,analizo_nom_mode,analizo_amloc_quantile_ninety_five,analizo_lcom4_kurtosis,analizo_acc_kurtosis,analizo_noa_quantile_ninety_five,analizo_anpm_quantile_min,analizo_noa_quantile_upper,analizo_nom_quantile_lower,analizo_dit_sum,analizo_dit_mean,analizo_mmloc_kurtosis,analizo_nom_sum,analizo_noc_mean,analizo_cbo_mean,analizo_npm_quantile_median,analizo_accm_quantile_max,analizo_noc_quantile_max,analizo_npa_sum,analizo_loc_quantile_max,analizo_change_cost,analizo_noa_quantile_min,analizo_noa_quantile_lower,analizo_noa_mode,analizo_loc_quantile_min,analizo_npm_kurtosis,analizo_noc_quantile_upper,analizo_accm_kurtosis,analizo_sc_sum,analizo_dit_quantile_median,analizo_npa_mean,analizo_anpm_mode,analizo_noa_variance,analizo_anpm_quantile_max,analizo_acc_sum,analizo_noc_skewness,analizo_noa_mean,analizo_cbo_sum,analizo_lcom4_quantile_lower,analizo_loc_sum,analizo_noa_quantile_max,analizo_dit_standard_deviation,analizo_anpm_mean,analizo_rfc_quantile_lower,analizo_sc_quantile_lower,analizo_dit_quantile_max,analizo_sc_mean,analizo_mmloc_mean,analizo_npm_mean,analizo_dit_quantile_lower,analizo_amloc_skewness,analizo_dit_quantile_min,analizo_sc_kurtosis,analizo_mmloc_quantile_lower,analizo_total_cof,analizo_noa_kurtosis,analizo_dit_variance,analizo_npm_sum,analizo_npa_mode,analizo_sc_quantile_min,analizo_cbo_quantile_upper,analizo_npm_quantile_max,analizo_total_modules_with_defined_methods,analizo_acc_quantile_median,analizo_nom_kurtosis,analizo_acc_quantile_ninety_five,analizo_loc_skewness,analizo_sc_quantile_upper,analizo_total_methods_per_abstract_class,analizo_noc_variance,analizo_anpm_quantile_lower,analizo_sc_standard_deviation,analizo_npa_quantile_ninety_five,analizo_rfc_variance,analizo_rfc_quantile_max,analizo_anpm_variance,analizo_accm_sum,analizo_loc_quantile_ninety_five,analizo_nom_standard_deviation,analizo_dit_kurtosis,analizo_cbo_quantile_ninety_five,analizo_npm_skewness,analizo_loc_quantile_lower,analizo_total_abstract_classes,analizo_nom_quantile_min,analizo_lcom4_sum,analizo_nom_quantile_max,type,analizo_total_modules_with_defined_attributes,analizo_noc_standard_deviation,analizo_anpm_sum,analizo_loc_quantile_median,analizo_loc_quantile_upper,analizo_dit_quantile_ninety_five,analizo_mmloc_quantile_max,analizo_accm_quantile_upper,analizo_dit_quantile_upper,analizo_cbo_standard_deviation,analizo_acc_quantile_max,analizo_amloc_quantile_max,analizo_npa_quantile_upper,analizo_amloc_kurtosis,analizo_noc_quantile_min,analizo_accm_quantile_min,analizo_npa_skewness,analizo_mmloc_quantile_min,analizo_acc_quantile_min,analizo_cbo_quantile_median,analizo_anpm_quantile_median,analizo_accm_mean,analizo_anpm_kurtosis,analizo_npa_quantile_lower,analizo_dit_mode,analizo_rfc_quantile_upper,analizo_mmloc_quantile_ninety_five,analizo_noc_mode,analizo_lcom4_mean,analizo_cbo_quantile_min,analizo_noa_sum,analizo_mmloc_skewness,analizo_noc_quantile_lower,analizo_loc_mean,analizo_lcom4_variance,analizo_accm_variance,analizo_total_modules,analizo_nom_mean,analizo_npm_quantile_upper,analizo_amloc_mode,analizo_loc_standard_deviation,analizo_noc_sum,analizo_mmloc_standard_deviation,analizo_anpm_skewness,analizo_sc_quantile_max,analizo_rfc_standard_deviation,analizo_nom_quantile_ninety_five,analizo_accm_quantile_ninety_five,analizo_acc_quantile_lower,analizo_anpm_quantile_upper,analizo_dit_skewness,analizo_mmloc_variance,analizo_amloc_mean,analizo_acc_mean,analizo_npa_quantile_min,analizo_amloc_sum,analizo_nom_quantile_median,analizo_amloc_quantile_upper,analizo_cbo_quantile_lower,analizo_sc_mode,analizo_lcom4_mode,analizo_total_loc,analizo_mmloc_mode,analizo_rfc_skewness,analizo_npa_quantile_median,analizo_cbo_kurtosis,analizo_nom_skewness,analizo_cbo_quantile_max,analizo_lcom4_standard_deviation,analizo_amloc_standard_deviation,analizo_rfc_quantile_median,analizo_lcom4_quantile_ninety_five,analizo_rfc_quantile_min,analizo_total_nom,analizo_noc_quantile_ninety_five,analizo_npm_standard_deviation,analizo_nom_variance,analizo_lcom4_skewness,analizo_loc_variance,analizo_amloc_quantile_min,analizo_rfc_mean,analizo_acc_mode,analizo_mmloc_quantile_median,analizo_amloc_quantile_median,analizo_npm_quantile_ninety_five,analizo_amloc_variance
1.129338115,0.410802268,0.6592806298,2.5,None,1.5,1.5,1,1.5833333333,6.9166666667,7,1.7794975118,172,68,3.5,None,10.5,0.3409467965,0,1,4,-1.7692894974,0.25,0.5,AgentX,1.2583057392,4,2,0.8940743464,1,1.129338115,None,0,1.5,4.5460605657,2.0803571429,1.5833333333,3.025,13.4583333333,47.5,None,60.3333333333,1.4430588355,144,2,6,None,32.1428571429,2.2271468144,2.2271468144,14,0.7142857143,10.25,4.75,1,0.25,1.8946840857,37,0,1.25,4.5,5.5714285714,0,1,225,0.56,4,4.75,None,62,3.52718171,0,-1.2453415758,9,0,0.25,None,20.6666666667,1.5,5,0,8,5,1.75,522,14,0.5,1.1107142857,20.75,0.75,1,2.25,43,7.5,0,1.0696384052,0,2.2348671796,35.5,0.4166666667,-0.7476586889,0.25,30,0,0,1.5,19,4,1,3.4868996974,3,0.6693253378,3,0,0,0.7785714286,2.6299556397,1,562,68,0.1687585034,13.1928571429,225,7.9320026895,4,3,1.8436469627,76.25,0,4,9,21,y2015,4,0,4.4428571429,117.5,171.75,1,64,4.2428571429,0.25,1.2583057392,3,32.1428571429,0.25,2.130867963,0,1.5714285714,2,28,0,1,1.1142857143,3.2982142857,-5.6356578325,0,0,46.25,64,0,2.25,0,32,1.0961095579,0,130.5,1.5833333333,3.1666113946,4,9.25,8.5,None,74.4423714471,0,15.1877143332,-0.0114492034,6,23.7065391823,21,5.5714285714,0.75,1.4464285714,2,230.666666667,17.794047619,1.25,0,71.1761904762,6,20.1857142857,0.75,None,2,522,None,0.9982680409,0,2.2271468144,1.8560072255,3,1.2583057392,10.3781584816,31,4,14,37,0,7.7674534652,62.9166666667,1.129338115,5541.66666667,7.3333333333,36,1,40,15.85,19,107.706173469
1.129338115,0.3723327641,-0.7411732315,3,None,1.5,1.5,5,1.5833333333,6.9166666667,13,2.2326145886,235,179,5.25,None,27,1.7827336074,0,1,4,1.334216228,4,2,SENGOKU,1.2583057392,6,3,1.3640607061,1,1.129338115,None,0,1.4444444444,12.5266382827,3.1759259259,1.5833333333,4.8611111111,17.837962963,61.75,None,524.666666667,1.4430588355,356,2,6,None,34.7777777778,3.2645791439,2.2271468144,34,0.6666666667,19.75,8.25,1,0.25,1.7218833628,87,0,1.25,8.5,6.3333333333,0,8,388,0.56,5,9.5,None,173,3.5750150557,0,-1.7170840725,9,0,2,0.6666666667,156.916666667,1.4444444444,5,0,16.25,5,1.75,1259,34,0.5,0.9583333333,48,0.75,1,2.25,58.75,18,0,-0.8631158435,0,2.2348671796,54.5,0.4166666667,2.2096117285,0.25,72,1,0,1.5,52,4,1,2.8583320945,3,-1.3782235442,3,0,0,0.6666666667,2.6299556397,5,4016,179,0.1386316872,17.5925925926,388,22.096379794,4,3,1.8782129544,278,0,6,11,54,y2015,4,0,3.8333333333,349,385.75,1,73,6.0833333333,0.25,1.2583057392,3,34.7777777778,2,0.3167458438,0,1.537037037,2,47,0,1,0.8611111111,4.3981481482,-1.2892561984,1,0,110,73,0,2.75,0,65,0.6849190658,0,314.75,4.9166666667,4.9845679012,4,21.75,21.25,None,100.65907808,0,10.7199191539,0.8545630383,6,63.371918071,54,6.3333333333,0.75,1.1527777778,2,114.916666667,23.0462962963,1.25,1,92.1851851852,13.5,30.3194444444,0.75,None,2,1259,None,1.4384191178,1,2.2271468144,1.6999260663,3,2.2173557826,11.9085305616,69,6,39,87,0,22.9056033901,488.25,1.7198680302,10132.25,7.1851851852,89,1,57.5,25.1111111111,52,141.813100137
2,0.483117768,0.4296171843,3.5,None,0.25,0,0,0.25,2.25,2.5,1.6278441397,160,33,3.75,None,9.75,2.9975000194,0,1,0,0.1919482029,0,0,TUDMixedStrategyAgent,0.5,5,3,0.2661875465,0,2,None,0,1.6,3.559026084,2.75,0.25,3.3888888889,11.0277777778,49.25,None,16.9166666667,2,91,3,3,None,23.4,1.5,4,7,0.4166666667,5.5,5.75,1,0.25,1.5,32,0,0.25,6,5.6,0,0,136,0.31,0,0,0,91,-1.6531340241,0,1.044787802,3,0,0,1,12.6666666667,1.6,1,0,3,1,2.5,451,7,0.5,1.0041666667,20.75,0,1,0.75,40,6.75,0,0.6217484211,0,4,34.75,0.0833333333,-4.4833795014,0.25,27,0,0,0.25,12,4,0,-1.7,1,0.2159247404,0.75,0,0,0.8541666667,1.5,0,149.583333333,33,0.2334027778,14.0444444444,136,3.1622776602,4,1,0.7006521068,103,0,5,12,12,y2015,2,0,4.0166666667,112,121.75,1,53,4.15,0.25,0.5,1,23.4,0,-2.2135546603,0,1.6666666667,0,19,0,0,1,3.5111111111,1.5014874312,0,0,28.5,53,0,3,0,12,-1.2971036068,0,112.75,2.6666666667,2.6498765432,4,8,9,None,18.8392321146,0,14.9888847706,0.0517420849,3,12.2304265393,12,5.6,0,1.15,2,224.666666667,15.6694444444,0.25,0,62.6777777778,7.5,19.225,0,0,3,451,None,-1.604974806,0,4,0.632455532,1,1.6329931619,6.168220525,26.5,5,5,32,0,4.1129875598,10,0,354.916666667,10.1111111111,22.75,0,44,14.5833333333,12,38.0469444444
0,0.2602082499,0,2.5,6,1,0,0,1.3333333333,5.3333333333,3,2.9950045214,86,57,6,None,12,0,0,2,0,0,0,0,ParsAgent,0.5773502692,3,6,0,0,0,None,0,1,5.1961524227,1,0.3333333333,1,3.4166666667,41,1,27,0,86,2,4,None,30.125,0,0,12,0.5,7.5,7,1,0.3333333333,0,30,0,0.6666666667,6,6.1875,0,0,482,1,3,3,3,20,0,0,0,4,0,0,None,27,1,2,0,6,2,2,530,12,0.5773502692,0.7916666667,14.5,0,1,1.3333333333,28.6666666667,9,0,0,0,0,4.5,0.3333333333,0,0.3333333333,27,0,0,1,15,3,1,0,1,0,2,0,0,0.6875,2.3094010768,0,608.333333333,57,0.0677083333,8.1875,482,5.2915026221,0,2,0,24,0,6,7,16,y2015,3,0,2.375,28,255,1,77,3.59375,0.5,1.1547005384,1,30.125,0,0,0,1,0,4,0,0,0.875,2.7291666667,0,0,0,37,77,0,2.3333333333,0,18,0,0,176.666666667,0.3333333333,8.9700520833,3,10,10.5,None,264.456675721,0,41.8608807042,0,4,24.6644143116,16,6.1875,0.5,0.9375,0,1752.33333333,12.3194444444,0.6666666667,0,36.9583333333,8,16.8125,0,0,2,530,None,0,0,0,0,2,0.5773502692,15.4202886136,17,3,12,30,0,5.1961524227,28,0,69937.3333333,3.3333333333,28.6666666667,1,5,3.5,15,237.785300926
5.5203997672,0.7167741242,2.2059208906,6.25,1,1,1,36,13.4587423647,238357.831479,3.5,2.3022886444,12542,579,1,3,23,46.6593926075,0,1,43.6385576148,45.8269928744,18.3053010471,4.2784694748,agentBuyogV2,5.482179503,295,1,4.4866981284,0,4.4786956805,6,92.6734166291,2.7142857143,26.144375294,1.1145833333,30.054292103,2,6,77.25,1,11487.8854439,9.8724651145,24826,1,165,1,32.0625,36.941058773,23.6538350383,58,0,13,1,114,0.59375,9.5702376774,7390,0.5625,1.8489583333,3.5,13,43,306,13994,0.13,0,2,3,1,57.4133912292,0,4.9829547626,15930,1,1.59375,1,683.528359511,4,437,9.2664910832,13.2291666667,355,1,102816,226,0.5029364037,1.3251879157,3,0,2,82.96875,65.3229166667,37.0677083333,0,5.3619942891,0,109.884555533,6,0.0119164485,27.0998515547,0.2529450262,7117,0,0,2,1114,192,1,54.7704704781,15,6.2821846505,14.25,0,14.4882198953,0.9386261261,488.219040472,6,127904.934446,3321,0.5137651451,529.441375321,2084,109.395674062,-1.630792498,7,6.6799589459,6,0,1,2297,1123,y2015,167,3.8063394351,254.436079812,42,476.75,1,708,3.0568452381,1,3.668615865,44,150.545454545,2,44.2497558468,0,1,5.9997118982,1,0,1,1.0753615128,2.7575071631,1.2532675454,0,1,97.5,322,0,11.9635416667,0,2540,2.8000897222,0,535.5,1388.54840205,5.3005330022,192,38.4895833333,21.25,6,1538.31134043,108,104.691918488,0.8357652604,5900,357.637993572,168,8.8571428571,0,2,-0.2597667393,10960.3977967,13.1756989339,2.2760416667,0,2529.73419531,3.5,16,0,0,1,102816,6,6.2191050509,0,42.8766217402,6.5227395772,36,37.2632312347,14.4480032046,11.5,53,1,7390,1,107.181553655,11967.4135035,5.7710277778,2366401.7801,1,129.302083333,1,19.5,9.2088235294,164,208.744796601
0,0.3054524666,0,3.5,4,1,0,1,1.3333333333,5.3333333333,14,2.8809095643,534,101,4,None,17,0,0,2,0,0,0.3333333333,0.5773502692,Mercury,0.5773502692,5,4,0,0,0,None,0,1.1666666667,14.1067359797,3.2777777778,0.3333333333,4.5555555556,18.1904761905,255.5,None,56.3333333333,0,174,2,4,None,66.25,0,0,31,0.5714285714,22.5,11.5,1,0.3333333333,0,41,0,0.6666666667,4,7.75,0,1,1060,0.56,3,8.5,None,68,0,0,0,4,0,0.3333333333,None,199,1.1666666667,2,0,16,2,2,1608,31,0.5773502692,0.8293650794,36.5,0,1,1.3333333333,178,8.3333333333,0,0,0,0,74,0.3333333333,0,0.3333333333,25,0,0,1,17,3,1,0,1,0,2,0,0,0.6607142857,2.3094010768,1,1807,101,0.0933012094,14.3055555556,1060,5.8594652771,0,2,0,274,0,7,9,18,y2015,3,0,2.4880952381,480,770,1,386,6.1527777778,0.5,1.1547005384,1,66.25,0.5,0,0,2,0,23,0,0,0.75,4.7685185185,0,0,0,79,386,0,3,0,48,0,0,536,3,8.2996399177,3,13.6666666667,10.5,None,498.365327847,0,187.213781544,0,4,42.5088226137,18,7.75,0.5,0.9583333333,0,35049,34.2103174603,0.6666666667,0,102.630952381,16,46.4583333333,0,0,2,1608,None,0,0,0,0,2,1.7320508076,29.0129582759,57,5,16,41,0,7.5055534995,34.3333333333,0,248368,9.7142857143,58,1,125,26.6666666667,17,841.751747921
2,0.9221617943,0.0318404917,4,None,1.25,0,2,2.25,110.25,2.5,1.1213160911,139,87,2.5,None,11.5,3.4458883396,0,1,4,3.0055225517,1,1,IAMhaggler2011,0.9574271078,7,1,1.9182895908,0,0.8545630383,None,4,3,10.7393357957,1.25,0.9166666667,2.1041666667,3.25,46.5,None,8.9166666667,2,119,2,21,None,19.3636363636,1.5,-1.2892561984,23,0.9545454545,8,4.75,3,0.75,2.6921553044,37,0.25,0.75,4,3.2727272727,1,2,426,0.44,0,1.5,None,1,-0.4161062101,0.25,-4.9670395096,21,1,0.5,None,115.333333333,3,3,2,7,3,1,551,23,0.5,1.7490530303,10.75,0,1,5.25,34.75,4.25,0.75,0.4418342235,0,4,6.25,0.25,3.7453139096,0.25,17,0,0,0.75,8,4,0.5,2.3702023989,2,1.7385349562,5.25,0,0.25,1.1136363636,10.5,2,1504.91666667,87,0.8503823749,8.4810606061,426,8.995369179,4,3,0.4225214145,18.25,0,1,12,22,y2011,3,0.5,6.9962121212,62,181.5,1,102,2.9744318182,1,1.5,2,19.3636363636,0.5,-2.4433923839,0,1,2,1,0,0,1.5208333333,2.1202651515,0.15585507,0,1,34.5,102,0,3,0,28,1.6572405679,0,137.75,8,1.2573497762,4,9.25,5.75,None,196.767841207,1,46.2700407031,1.071600756,21,38.7932554275,22,3.2727272727,0,2.15625,-2,2140.91666667,9.2159090909,0.75,0,36.8636363636,7,14.2159090909,0,0,1,551,None,1.8030770493,0,4,1.3508495402,3,2.8284271248,8.3360360631,15.5,7,1,37,1,2.9860788112,80.9166666667,1.4142135624,38717.5833333,1,29.75,0,18,8.25,8,69.4894972452
0.8545630383,0.2460954347,0.3730058323,4.25,None,2,2,0,0.9166666667,22.3333333333,3.5,0.7083705873,126,114,10,None,25.5,1.2821471038,0.5,1,0,0.6832783984,0,0,Nice_Tit_for_Tat,0.9574271078,5,4,0.3206997085,0,-0.8545630383,None,-6,0.5555555556,3.5,1.375,0.9166666667,1.73,4.625,44.25,None,74.9166666667,1.1938237737,225,4,10,None,16.2592592593,2.8888888889,-1.2892561984,8,0,5.75,14.5,4,1,0.3535030228,74,0.5,0.75,13,2.6666666667,1,0,439,0.56,0,1.5,None,4,1.3859968003,1,-0.3400494739,14,1,0,None,12.25,0.5555555556,5,0,3.75,3,3.25,756,8,0.8164965809,0.3422222222,37,0,2,3.5,31.5,13.75,0.75,0.6792763706,0,0.4357317888,15.25,0.4166666667,-1.5976676385,0.6666666667,55,0,0,1.25,25,4,1.5,1.0449230769,2,0.8975253663,5.5,18,0.3333333333,0.25,4.7258156263,0,2046.91666667,114,0.060562963,7.1266666667,439,10.4083299973,1.5,2,0.5054463117,79.75,1,4,14,27,y2011,3,0.5773502692,1.3688888889,156.5,265.75,2,69,2.1366666667,1.25,0.9574271078,2,16.2592592593,0,1.0615047803,0,1,0,1,0,0.5,0.4066666667,1.7816666667,1.1749740116,0,1,72.75,69,1,3.5,0,15,0.6397277814,0,189,3,0.5017888889,4,18.5,16.75,None,186.316934281,2,28.8039349164,-1.2415227748,10,45.2428631573,27,2.6666666667,0.75,0.4988888889,0,829.666666667,7.8531481482,1.25,0,31.4125925926,21.5,10.3048148148,0,0,4,756,None,0.355715685,0,-1.2892561984,-1.2770836144,2,1.7320508076,6.3751064329,53.5,5,4,74,1,8.6554414484,108.333333333,-1.5396007178,34714,1,56.25,2,28,7.0766666667,25,40.6419820302
0,0,0,4,None,0,0,0,0,0,13,0,98,None,6,None,9,0,0,4,0,0,0,0,AgentK2,0,4,6,0,None,0,None,0,None,0,4.1111111111,0,4.1111111111,26.2222222222,98,None,0,0,41,4,None,None,None,0,0,None,0.2222222222,13,9,1,1,0,9,0,0,6,4.1111111111,0,0,236,1,13,13,None,236,0,0,0,0,1,0,None,0,0.2222222222,0,0,13,0,4,236,13,0,0.2222222222,41,0,1,0,98,6,1,0,1,0,98,1,0,0,6,None,0,0,6,1,0,0,None,0,0,0,0,0.2222222222,0,None,0,41,0,4.1111111111,None,0,0,None,0,236,0,9,4,9,y2011,1,0,0.2222222222,236,236,None,98,4.1111111111,1,0,0,26.2222222222,0,0,0,4.1111111111,0,98,0,0,0.2222222222,4.1111111111,0,0,None,41,None,None,4,0,13,0,0,236,0,0,1,9,6,None,0,0,0,0,0,0,None,None,0,0.2222222222,0,0,26.2222222222,0,0,26.2222222222,9,26.2222222222,0,None,None,236,None,0,0,0,0,0,0,0,41,None,41,9,None,0,0,0,0,26.2222222222,41,None,98,26.2222222222,None,0
0,0,0,4,None,0,0,0,0,0,28,0,129,None,6,None,17,0,0,4,0,0,0,0,BramAgent,0,4,6,0,None,0,None,0,None,0,5.2941176471,0,5.2941176471,39.5882352941,129,None,0,0,90,4,None,None,None,0,0,None,0.2352941176,28,17,1,1,0,17,0,0,6,5.2941176471,0,0,673,1,28,28,None,673,0,0,0,0,1,0,None,0,0.2352941176,0,0,28,0,4,673,28,0,0.2352941176,90,0,1,0,129,6,1,0,1,0,129,1,0,0,6,None,0,0,6,1,0,0,None,0,0,0,0,0.2352941176,0,None,0,90,0,5.2941176471,None,0,0,None,0,673,0,17,4,17,y2011,1,0,0.2352941176,673,673,None,129,5.2941176471,1,0,0,39.5882352941,0,0,0,5.2941176471,0,129,0,0,0.2352941176,5.2941176471,0,0,None,90,None,None,4,0,28,0,0,673,0,0,1,17,6,None,0,0,0,0,0,0,None,None,0,0.2352941176,0,0,39.5882352941,0,0,39.5882352941,17,39.5882352941,0,None,None,673,None,0,0,0,0,0,0,0,90,None,90,17,None,0,0,0,0,39.5882352941,90,None,129,39.5882352941,None,0
1.7917136135,1.1137982869,0.3957120629,1,2,1,0.5,0,1.6555555556,3.3444444444,3.5,1.3150339387,228,47,2.25,None,9.5,0.0906846007,0,1,0,0.2286996522,0,0,TheNegotiator,1.1972189997,5,1,1.8023493708,0,2.1755845533,None,0,4,3.1287200081,1.2625,1.4333333333,2.3484848485,4.6375,35.25,None,12.1777777778,1.3543133488,221,1,5,10,26.75,8.3258026159,5.7505987793,12,0.1428571429,5,3.25,2,0.2,-1.3818957753,64,0,0.9,7,4.5,0,0,157,0.25,1,2.25,2,21,-1.548380974,0,-1.426603068,13,0,0,None,9.7888888889,4,9,0,4.3,9,1,619,12,0.4216370214,1.1307251082,13.5,0,1,1.3,22.8,5.8,0,0.2489420521,0,0.6383089433,11.75,0.1,4.0982421357,0.1777777778,58,0,0,1,11,10,1,-1.5789863071,4,1.1705330477,1.75,0,0,0.6354166667,1.8287822299,0,172.988888889,47,1.2405466239,24.821969697,157,3.6270588023,1.40625,4,-0.1443259754,29.5,0,1,15,11,y2011,10,0,11.3072510823,40.5,94.75,1,45,3.46875,0,1.2866839377,4,26.75,0,-1.5665864016,0,1,0,3,0,0.5,0.825,2.4821969697,5.5546275398,0,0,28,45,0,1.5,0,43,0.108288083,0,61.9,1.6111111111,1.72931426,10,6.4,8,None,46.6867813793,0,14.405245958,2.1906172151,5,13.1525240501,11,4.5,0,1.2045454546,1.7787811838,207.511111111,12.7815909091,0.9,0,127.815909091,7.5,19.59375,0,0,1,619,None,0.4638044447,0,3.3925112768,-0.2815269673,4,1.2692955176,8.8042376767,21.5,5,3,64,0,3.4896672876,13.1555555556,2.8525190587,2179.65555556,2.8,22.1,1,21.5,12.0454545455,11,77.5146010675
0,0.4447337022,0,3,None,1,0,0,1.3333333333,33.3333333333,3,1.9573644832,185,67,4.5,None,10.5,0,0,1,0,0,0,0,HardHeaded,0.5773502692,5,1,0,0,0,None,0,1,13,3.3333333333,0.3333333333,5,18.25,85,None,31,0,104,1,10,None,34.4444444444,0,0,25,0.1111111111,14,5.5,1,0.3333333333,0,23,0,0.6666666667,8,5.1111111111,0,0,310,0.56,2,2.5,None,61,0,0,0,10,0,0,None,169,1,2,0,10,2,1,443,25,0.5773502692,0.5648148148,18.5,0,1,3.3333333333,61.6666666667,7,0,0,0,0,32,0.3333333333,0,0.3333333333,21,0,0,1,12,3,1,0,1,0,5,0,0,0.3472222222,5.7735026919,0,966.333333333,67,0.1977880658,11.7777777778,310,5.1316014395,0,2,0,66.5,0,2,7,12,y2011,3,0,1.6944444444,72,191,1,121,5.0555555556,0.5,1.1547005384,1,34.4444444444,0,0,0,1.6666666667,0,15,0,0,0.5833333333,3.9259259259,0,0,0,49.5,121,0,2.3333333333,0,30,0,0,147.666666667,5.3333333333,3.8312757202,3,7.6666666667,10,None,140.692335731,0,54.1233159861,0,10,31.0859024854,12,5.1111111111,0.5,0.7916666667,0,2929.33333333,23.6481481481,0.6666666667,0,70.9444444444,9,32.4722222222,0,0,1,443,None,0,0,0,0,2,2.3094010768,15.4104675558,32,5,5,23,0,5.5677643628,26.3333333333,0,19794.3333333,6,34.6666666667,1,49,30.5,12,237.482510288
0.3530449674,0.4070603011,-0.2038851016,2,5,1.5,1,3,0.8095238095,4.6190476191,9,1.8676784129,386,100,5,None,6.5,3.5062855393,0,1,-1.2,3.4702404762,2,1.4142135624,Gahboninho,1.4638501094,5,1,2.2816903556,0,1.4482357083,None,7,1.5,14.9714013086,1.8571428571,2.1428571429,3.8,14.0119047619,81.5,None,5.4761904762,2.0405607629,237,1,6,5,38.5,2.3609467456,1.9475555556,45,0.2,9.5,5,3,0.4285714286,-1.3820009178,45,0.2857142857,0.8571428571,5,5.5333333333,2,7,525,0.62,0,6,9,5,2.6368695652,0,-2.2153683202,10,0,1,1,224.142857143,1.5,8,2.6457513111,12.1428571429,6,1,1072,45,0.5345224838,0.8115646259,15.5,0,1,1.4285714286,55.1428571429,5.1428571429,0,-0.2335395169,0,4.429439898,27.5,0.1904761905,5.6959718673,0.2857142857,36,0,0,1.5,9,7,1,3.6856419169,4,1.82153302,1.5,0,0.5714285714,0.6333333333,2.1491969707,3,1039.80952381,100,0.1656980888,24.2142857143,525,4.237025012,-2.8,2,-0.2385601586,43,0,1,13,15,y2011,6,0.755928946,5.680952381,110,173,1,104,5.0833333333,1,0.8997354108,4,38.5,2,-0.7025135128,0,1,0.9899494937,1,0,1,0.7142857143,3.4591836735,0.8814393099,0,0,36.5,104,0,1.8571428571,0,85,-0.1787085676,0,153.142857143,2.4761904762,3.4882226541,7,6.4285714286,5.5,None,180.086487159,2,37.4941265242,0.3372802754,6,32.24607765,15,5.5333333333,0,1,0.3741657387,1405.80952381,21.2176870748,1.1428571429,0,148.523809524,6,29.5,0,0,1,1072,None,1.6595712644,0,-1.8166089965,1.4232247177,2,1.5735915849,13.3086962614,29,5,4,45,2,2.3401261667,17.9523809524,1.7598154411,32431.1428571,1,33.8571428571,0,63,22,9,177.121396178
1.4035458037,0.4783332086,0.6404781478,1,4,3.25,1,7,3.0606060606,43.696969697,3,1.7342328649,452,143,3.25,2,6.25,9.4136907767,0,1,2.51988,8.5514207935,6.0606060606,2.4618298196,ValueModelAgent,1.9598237398,4,0,2.706279398,1,0.8532345615,9,12,2,8.5008912189,1.6125,3.8409090909,2.8333333333,6.8,45.25,3,7.2954545455,3.280015128,341,1,24,1,34.6923076923,12,-0.9359429525,31,0.5,6.25,3.25,4,0.3333333333,9.1064035154,63,0.0833333333,1.8333333333,4,6.2307692308,1,16,451,0.44,0,1.75,3,4,-0.2844770528,0,-0.6912006577,40,0,1.3333333333,2,72.2651515152,2,21,3.4641016151,5.9166666667,22,1,1031,31,0.4923659639,1.1958485959,10,1,1,3.3333333333,37.6666666667,4.25,0,1.2141384223,0,11.0543883611,9,0.1590909091,8.0371289328,0.2424242424,51,0,0,2.25,9,12,1,0.6492331198,5,2.7784469068,2.25,0,0.0833333333,0.7923076923,6.6103683481,7,1427.17424242,143,0.2288026585,35.856959707,451,3.6212755161,-1.65,6,0.1141836665,23.25,0,1,15,13,y2011,10,0.2886751346,14.3501831502,45.5,112.25,1,197,4,1,1.7494587908,5,34.6923076923,1,0.7918137509,0,1,1.9513940248,4,0,1,1.2,2.9880799756,-0.4424184211,0,0,30,197,0,1.25,0,71,2.889244957,0,85.9166666667,0.75,3.0075636296,12,5.25,5.25,9,122.380523059,1,52.8141395209,0.4760230139,24,37.7779597441,13,6.2307692308,0,1.375,0.8124038405,2789.33333333,13.101541514,1.75,0,157.218498168,5,19.65,1,1,1,1031,9,2.9249533546,0,1.8594647584,0.7916817525,6,0.8660254038,9.55002548,20.5,4,2,63,1,2.7010099121,13.1136363636,3.4641016151,14976.9924242,4,28.4166666667,0,20.5,9,9,91.2029866681
