,team,results_loss,results_S,results_R,results_games,results_tie,results_win,results_win_diff,results_win_rate,results_goals_diff,results_loss_rate,competition,year
683,helios2011,0.0,51,2,13,2.0,11.0,0.8461538461538461,0.8461538461538461,3.769230769230769,0.0,JapanSpringCompetitions,2011
684,hillstone,4.0,23,27,12,3.0,5.0,0.08333333333333333,0.4166666666666667,-0.3333333333333333,0.3333333333333333,JapanSpringCompetitions,2011
685,nayf,6.0,4,25,12,6.0,0.0,-0.5,0.0,-1.75,0.5,JapanSpringCompetitions,2011
686,oz,1.0,1,8,2,0.0,1.0,0.0,0.5,-3.5,0.5,JapanSpringCompetitions,2011
687,puppets,6.0,18,32,13,2.0,5.0,-0.07692307692307693,0.38461538461538464,-1.0769230769230769,0.46153846153846156,JapanSpringCompetitions,2011
688,gpr,4.0,12,11,11,2.0,5.0,0.09090909090909091,0.45454545454545453,0.09090909090909091,0.36363636363636365,LARC,2014
689,allejos,7.0,28,38,16,4.0,5.0,-0.125,0.3125,-0.625,0.4375,LARC,2014
690,expertinos,5.0,32,27,16,2.0,9.0,0.25,0.5625,0.3125,0.3125,LARC,2014
691,itandroids,5.0,39,20,19,2.0,12.0,0.3684210526315789,0.631578947368421,1.0,0.2631578947368421,LARC,2014
692,nexus2d,1.0,55,6,16,2.0,13.0,0.75,0.8125,3.0625,0.0625,LARC,2014
693,reddragons,8.0,28,35,15,2.0,5.0,-0.2,0.3333333333333333,-0.4666666666666667,0.5333333333333333,LARC,2014
694,robotbulls2d,8.0,35,43,17,2.0,7.0,-0.058823529411764705,0.4117647058823529,-0.47058823529411764,0.47058823529411764,LARC,2014
695,sirsoccer,9.0,30,39,19,3.0,7.0,-0.10526315789473684,0.3684210526315789,-0.47368421052631576,0.47368421052631576,LARC,2014
696,tropeiros,8.0,25,44,13,0.0,5.0,-0.23076923076923078,0.38461538461538464,-1.4615384615384615,0.6153846153846154,LARC,2014
697,ufsj2d,8.0,29,20,18,4.0,6.0,-0.1111111111111111,0.3333333333333333,0.5,0.4444444444444444,LARC,2014
698,warthogrobotics,4.0,32,37,13,4.0,5.0,0.07692307692307693,0.38461538461538464,-0.38461538461538464,0.3076923076923077,LARC,2014
699,zombie,12.0,3,28,15,3.0,0.0,-0.8,0.0,-1.6666666666666667,0.8,LARC,2014
700,on,1.0,0,2,1,0.0,0.0,-1.0,0.0,-2.0,1.0,PRIMA,2009
701,one,6.0,3,20,7,0.0,1.0,-0.7142857142857143,0.14285714285714285,-2.4285714285714284,0.8571428571428571,PRIMA,2009
702,one2010,5.0,0,15,5,0.0,0.0,-1.0,0.0,-3.0,1.0,PRIMA,2009
703,storms,5.0,35,28,16,1.0,10.0,0.3125,0.625,0.4375,0.3125,PRIMA,2009
704,bears,11.0,13,36,14,0.0,3.0,-0.5714285714285714,0.21428571428571427,-1.6428571428571428,0.7857142857142857,PRIMA,2009
705,u,8.0,23,36,16,2.0,6.0,-0.125,0.375,-0.8125,0.5,PRIMA,2009
706,eskilas,1.0,15,4,7,1.0,5.0,0.5714285714285714,0.7142857142857143,1.5714285714285714,0.14285714285714285,PRIMA,2009
707,helios2009,0.0,70,1,16,0.0,16.0,1.0,1.0,4.3125,0.0,PRIMA,2009
708,opuci,1.0,0,2,1,0.0,0.0,-1.0,0.0,-2.0,1.0,PRIMA,2009
709,radian2009,9.0,15,32,14,2.0,3.0,-0.42857142857142855,0.21428571428571427,-1.2142857142857142,0.6428571428571429,PRIMA,2009
710,rione,1.0,0,8,1,0.0,0.0,-1.0,0.0,-8.0,1.0,PRIMA,2009
711,tduthinkingants,6.0,38,28,16,0.0,10.0,0.25,0.625,0.625,0.375,PRIMA,2009
712,energy,1.0,22,1,8,0.0,7.0,0.75,0.875,2.625,0.125,Robotica,2014
713,gpr,8.0,1,22,9,1.0,0.0,-0.8888888888888888,0.0,-2.3333333333333335,0.8888888888888888,Robotica,2014
714,mt2014,5.0,7,21,9,1.0,3.0,-0.2222222222222222,0.3333333333333333,-1.5555555555555556,0.5555555555555556,Robotica,2014
715,nexus2d,2.0,16,2,8,0.0,6.0,0.5,0.75,1.75,0.25,Robotica,2014
716,bost,1.0,1,3,1,0.0,0.0,-1.0,0.0,-2.0,1.0,SimKansai,2006
717,base,0.0,5,0,2,0.0,2.0,1.0,1.0,2.5,0.0,SimKansai,2006
718,crew06,3.0,8,13,7,0.0,4.0,0.14285714285714285,0.5714285714285714,-0.7142857142857143,0.42857142857142855,SimKansai,2006
719,hana,6.0,2,16,7,0.0,1.0,-0.7142857142857143,0.14285714285714285,-2.0,0.8571428571428571,SimKansai,2006
720,isano,1.0,12,1,3,0.0,2.0,0.3333333333333333,0.6666666666666666,3.6666666666666665,0.3333333333333333,SimKansai,2006
721,kp,1.0,3,2,3,0.0,2.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,SimKansai,2006
722,omake,0.0,1,0,2,1.0,1.0,0.5,0.5,0.5,0.0,SimKansai,2006
723,opu,1.0,8,2,3,0.0,2.0,0.3333333333333333,0.6666666666666666,2.0,0.3333333333333333,SimKansai,2006
724,se,4.0,1,9,5,0.0,1.0,-0.6,0.2,-1.6,0.8,SimKansai,2006
725,helios2006sk,0.0,1,0,1,0.0,1.0,1.0,1.0,1.0,0.0,SimKansai,2006
726,okarobo,4.0,4,16,4,0.0,0.0,-1.0,0.0,-3.0,1.0,SimKansai,2006
727,puppets,2.0,11,8,5,0.0,3.0,0.2,0.6,0.6,0.4,SimKansai,2006
728,ribomb06,2.0,4,10,3,0.0,1.0,-0.3333333333333333,0.3333333333333333,-2.0,0.6666666666666666,SimKansai,2006
729,sugarcult,2.0,3,7,3,0.0,1.0,-0.3333333333333333,0.3333333333333333,-1.3333333333333333,0.6666666666666666,SimKansai,2006
730,yowai06,0.0,27,3,8,1.0,7.0,0.875,0.875,3.0,0.0,SimKansai,2006
731,yowai2003,1.0,0,1,1,0.0,0.0,-1.0,0.0,-1.0,1.0,SimKansai,2006
732,chonaso,0.0,1,0,3,2.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,SpringCompetitions,2002
733,.rcl,2.0,0,2,20,18.0,0.0,-0.1,0.0,-0.1,0.1,SpringCompetitions,2002
734,akashi,0.0,0,0,2,2.0,0.0,0.0,0.0,0.0,0.0,SpringCompetitions,2002
735,chagamma,0.0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,SpringCompetitions,2002
736,dummy,0.0,0,0,2,2.0,0.0,0.0,0.0,0.0,0.0,SpringCompetitions,2002
737,fcportugal,0.0,0,0,2,2.0,0.0,0.0,0.0,0.0,0.0,SpringCompetitions,2002
738,fctripletta,0.0,8,0,1,0.0,1.0,1.0,1.0,8.0,0.0,SpringCompetitions,2002
739,fctripletta2002,0.0,1,0,1,0.0,1.0,1.0,1.0,1.0,0.0,SpringCompetitions,2002
740,gemini,1.0,0,1,1,0.0,0.0,-1.0,0.0,-1.0,1.0,SpringCompetitions,2002
741,harmony,1.0,0,4,1,0.0,0.0,-1.0,0.0,-4.0,1.0,SpringCompetitions,2002
742,helios,0.0,5,0,6,4.0,2.0,0.3333333333333333,0.3333333333333333,0.8333333333333334,0.0,SpringCompetitions,2002
743,hkume,0.0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,SpringCompetitions,2002
744,ikuei,2.0,0,3,11,9.0,0.0,-0.18181818181818182,0.0,-0.2727272727272727,0.18181818181818182,SpringCompetitions,2002
745,kufrontier,0.0,7,0,2,0.0,2.0,1.0,1.0,3.5,0.0,SpringCompetitions,2002
746,lv00,0.0,0,0,3,3.0,0.0,0.0,0.0,0.0,0.0,SpringCompetitions,2002
747,lv10,0.0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,SpringCompetitions,2002
748,nit,6.0,0,26,9,3.0,0.0,-0.6666666666666666,0.0,-2.888888888888889,0.6666666666666666,SpringCompetitions,2002
749,nitsisyphus,2.0,0,12,8,6.0,0.0,-0.25,0.0,-1.5,0.25,SpringCompetitions,2002
750,nitsisypus,0.0,0,0,6,6.0,0.0,0.0,0.0,0.0,0.0,SpringCompetitions,2002
751,nitstones,0.0,0,0,5,5.0,0.0,0.0,0.0,0.0,0.0,SpringCompetitions,2002
752,nopporoes,0.0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,SpringCompetitions,2002
753,puppets,0.0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,SpringCompetitions,2002
754,raic,0.0,2,0,6,4.0,2.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,SpringCompetitions,2002
755,swordfish,0.0,1,0,4,3.0,1.0,0.25,0.25,0.25,0.0,SpringCompetitions,2002
756,thinkingants,0.0,2,0,5,4.0,1.0,0.2,0.2,0.4,0.0,SpringCompetitions,2002
757,yamakasa,0.0,2,0,2,1.0,1.0,0.5,0.5,1.0,0.0,SpringCompetitions,2002
758,yamaneko,1.0,7,1,6,3.0,2.0,0.16666666666666666,0.3333333333333333,1.0,0.16666666666666666,SpringCompetitions,2002
759,yameneko,0.0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,SpringCompetitions,2002
760,youronelaw,2.0,0,4,3,1.0,0.0,-0.6666666666666666,0.0,-1.3333333333333333,0.6666666666666666,SpringCompetitions,2002
761,yowai2002,0.0,4,0,2,0.0,2.0,1.0,1.0,2.0,0.0,SpringCompetitions,2002
762,zeng02,1.0,14,1,3,0.0,2.0,0.3333333333333333,0.6666666666666666,4.333333333333333,0.3333333333333333,SpringCompetitions,2002
763,rp,2.0,8,11,2,0.0,0.0,-1.0,0.0,-1.5,1.0,SpringCompetitions,2005
764,.rcl,0.0,0,0,4,4.0,0.0,0.0,0.0,0.0,0.0,SpringCompetitions,2005
765,hana,2.0,14,9,10,2.0,6.0,0.4,0.6,0.5,0.2,SpringCompetitions,2005
766,kuma,0.0,11,8,2,0.0,2.0,1.0,1.0,1.5,0.0,SpringCompetitions,2005
767,wcoach,10.0,1,32,13,2.0,1.0,-0.6923076923076923,0.07692307692307693,-2.3846153846153846,0.7692307692307693,SpringCompetitions,2005
768,anct2005,10.0,0,34,10,0.0,0.0,-1.0,0.0,-3.4,1.0,SpringCompetitions,2005
769,chagamma,4.0,7,13,9,2.0,3.0,-0.1111111111111111,0.3333333333333333,-0.6666666666666666,0.4444444444444444,SpringCompetitions,2005
770,nopporoes4,5.0,15,16,11,2.0,4.0,-0.09090909090909091,0.36363636363636365,-0.09090909090909091,0.45454545454545453,SpringCompetitions,2005
771,oz,3.0,23,9,13,4.0,6.0,0.23076923076923078,0.46153846153846156,1.0769230769230769,0.23076923076923078,SpringCompetitions,2005
772,puppets,2.0,12,5,9,3.0,4.0,0.2222222222222222,0.4444444444444444,0.7777777777777778,0.2222222222222222,SpringCompetitions,2005
773,raic2005,4.0,14,14,10,2.0,4.0,0.0,0.4,0.0,0.4,SpringCompetitions,2005
774,rhona2005,3.0,11,11,9,1.0,5.0,0.2222222222222222,0.5555555555555556,0.0,0.3333333333333333,SpringCompetitions,2005
775,takumi2005,6.0,7,21,11,2.0,3.0,-0.2727272727272727,0.2727272727272727,-1.2727272727272727,0.5454545454545454,SpringCompetitions,2005
776,tokyotech2005,0.0,25,0,12,3.0,9.0,0.75,0.75,2.0833333333333335,0.0,SpringCompetitions,2005
777,xx,2.0,1,5,6,3.0,1.0,-0.16666666666666666,0.16666666666666666,-0.6666666666666666,0.3333333333333333,SpringCompetitions,2005
778,yowai2005,3.0,45,6,11,0.0,8.0,0.45454545454545453,0.7272727272727273,3.5454545454545454,0.2727272727272727,SpringCompetitions,2005
779,mu20,5.0,5,13,7,0.0,2.0,-0.42857142857142855,0.2857142857142857,-1.1428571428571428,0.7142857142857143,SpringCompetitions,2009
780,storms09,4.0,30,15,12,2.0,6.0,0.16666666666666666,0.5,1.25,0.3333333333333333,SpringCompetitions,2009
781,bost,0.0,5,0,3,1.0,2.0,0.6666666666666666,0.6666666666666666,1.6666666666666667,0.0,SpringCompetitions,2009
782,after,5.0,2,11,9,3.0,1.0,-0.4444444444444444,0.1111111111111111,-1.0,0.5555555555555556,SpringCompetitions,2009
783,anct2009,6.0,0,19,10,4.0,0.0,-0.6,0.0,-1.9,0.6,SpringCompetitions,2009
784,fcpita,5.0,14,15,11,3.0,3.0,-0.18181818181818182,0.2727272727272727,-0.09090909090909091,0.45454545454545453,SpringCompetitions,2009
785,helios2009,0.0,21,3,11,0.0,11.0,1.0,1.0,1.6363636363636365,0.0,SpringCompetitions,2009
786,kickout,3.0,26,14,11,1.0,7.0,0.36363636363636365,0.6363636363636364,1.0909090909090908,0.2727272727272727,SpringCompetitions,2009
787,okarobo,6.0,2,17,9,2.0,1.0,-0.5555555555555556,0.1111111111111111,-1.6666666666666667,0.6666666666666666,SpringCompetitions,2009
788,opuci,2.0,3,5,4,1.0,1.0,-0.25,0.25,-0.5,0.5,SpringCompetitions,2009
789,puppets,2.0,6,8,8,3.0,3.0,0.125,0.375,-0.25,0.25,SpringCompetitions,2009
790,raic09spring,5.0,1,11,9,4.0,0.0,-0.5555555555555556,0.0,-1.1111111111111112,0.5555555555555556,SpringCompetitions,2009
791,robosampad,1.0,23,7,8,0.0,7.0,0.75,0.875,2.0,0.125,SpringCompetitions,2009
792,coachable,4.0,11,8,12,3.0,5.0,0.08333333333333333,0.4166666666666667,0.25,0.3333333333333333,USOpens,2003
793,trilearn,0.0,18,0,7,0.0,7.0,1.0,1.0,2.5714285714285716,0.0,USOpens,2003
794,amistresao,3.0,7,10,8,1.0,4.0,0.125,0.5,-0.375,0.375,USOpens,2003
795,aria,2.0,10,6,5,1.0,2.0,0.0,0.4,0.8,0.4,USOpens,2003
796,austinvilla,3.0,0,5,5,2.0,0.0,-0.6,0.0,-1.0,0.6,USOpens,2003
797,brainstormers03,2.0,15,4,9,1.0,6.0,0.4444444444444444,0.6666666666666666,1.2222222222222223,0.2222222222222222,USOpens,2003
798,carnegie,3.0,0,4,3,0.0,0.0,-1.0,0.0,-1.3333333333333333,1.0,USOpens,2003
799,caspian,1.0,6,2,5,2.0,2.0,0.2,0.4,0.8,0.2,USOpens,2003
800,iranians,1.0,0,3,3,2.0,0.0,-0.3333333333333333,0.0,-1.0,0.3333333333333333,USOpens,2003
801,redsky,3.0,4,13,5,1.0,1.0,-0.4,0.2,-1.8,0.6,USOpens,2003
802,robosina,2.0,0,16,3,1.0,0.0,-0.6666666666666666,0.0,-5.333333333333333,0.6666666666666666,USOpens,2003
803,sfunleashed,2.0,9,5,5,0.0,3.0,0.2,0.6,0.8,0.4,USOpens,2003
804,ututd2003,1.0,0,2,2,1.0,0.0,-0.5,0.0,-1.0,0.5,USOpens,2003
805,wahoowun,7.0,9,15,15,3.0,5.0,-0.13333333333333333,0.3333333333333333,-0.4,0.4666666666666667,USOpens,2003
806,zjubase,2.0,9,5,3,0.0,1.0,-0.3333333333333333,0.3333333333333333,1.3333333333333333,0.6666666666666666,USOpens,2003
807,fc,0.0,6,0,1,0.0,1.0,1.0,1.0,6.0,0.0,USOpens,2004
808,utaustinvilla,1.0,0,6,1,0.0,0.0,-1.0,0.0,-6.0,1.0,USOpens,2004
809,t,3.0,28,7,9,0.0,6.0,0.3333333333333333,0.6666666666666666,2.3333333333333335,0.3333333333333333,USOpens,2005
810,undergrads,8.0,6,31,10,0.0,2.0,-0.6,0.2,-2.5,0.8,USOpens,2005
811,borregos,10.0,1,39,10,0.0,0.0,-1.0,0.0,-3.8,1.0,USOpens,2005
812,nuptapollo,1.0,31,3,9,0.0,8.0,0.7777777777777778,0.8888888888888888,3.111111111111111,0.1111111111111111,USOpens,2005
813,raga2005,6.0,19,37,10,0.0,4.0,-0.2,0.4,-1.8,0.6,USOpens,2005
814,robosina,0.0,32,0,8,0.0,8.0,1.0,1.0,4.0,0.0,USOpens,2005
815,goove,1.0,0,2,1,0.0,0.0,-1.0,0.0,-2.0,1.0,WorldCup,2001
816,cmu,3.0,2,4,11,7.0,1.0,-0.18181818181818182,0.09090909090909091,-0.18181818181818182,0.2727272727272727,WorldCup,2001
817,dirtydozen,5.0,0,34,7,2.0,0.0,-0.7142857142857143,0.0,-4.857142857142857,0.7142857142857143,WorldCup,2001
818,eval,0.0,7,0,5,0.0,5.0,1.0,1.0,1.4,0.0,WorldCup,2001
819,helli,1.0,0,2,2,1.0,0.0,-0.5,0.0,-1.0,0.5,WorldCup,2001
820,humboldt,2.0,8,6,6,0.0,4.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,WorldCup,2001
821,none,1.0,0,4,1,0.0,0.0,-1.0,0.0,-4.0,1.0,WorldCup,2001
822,owl,1.0,0,1,1,0.0,0.0,-1.0,0.0,-1.0,1.0,WorldCup,2001
823,systems,3.0,3,15,5,1.0,1.0,-0.4,0.2,-2.4,0.6,WorldCup,2001
824,trilearn,2.0,12,9,5,0.0,3.0,0.2,0.6,0.6,0.4,WorldCup,2001
825,wizards,2.0,8,5,5,0.0,3.0,0.2,0.6,0.6,0.4,WorldCup,2001
826,wrighteagle,5.0,0,16,5,0.0,0.0,-1.0,0.0,-3.2,1.0,WorldCup,2001
827,arvand,1.0,3,1,4,1.0,2.0,0.25,0.5,0.5,0.25,WorldCup,2001
828,ateam,1.0,9,1,4,1.0,2.0,0.25,0.5,2.0,0.25,WorldCup,2001
829,attunited01,1.0,0,2,1,0.0,0.0,-1.0,0.0,-2.0,1.0,WorldCup,2001
830,brainstormers01,1.0,16,3,7,1.0,5.0,0.5714285714285714,0.7142857142857143,1.8571428571428572,0.14285714285714285,WorldCup,2001
831,chameleons,4.0,10,16,7,1.0,2.0,-0.2857142857142857,0.2857142857142857,-0.8571428571428571,0.5714285714285714,WorldCup,2001
832,crocaroos,4.0,0,14,4,0.0,0.0,-1.0,0.0,-3.5,1.0,WorldCup,2001
833,cyberoos2001,2.0,15,4,7,0.0,5.0,0.42857142857142855,0.7142857142857143,1.5714285714285714,0.2857142857142857,WorldCup,2001
834,dirtydozen,4.0,1,10,4,0.0,0.0,-1.0,0.0,-2.25,1.0,WorldCup,2001
835,fcportugal,1.0,0,1,1,0.0,0.0,-1.0,0.0,-1.0,1.0,WorldCup,2001
836,fcportugal2000,2.0,42,6,23,0.0,21.0,0.8260869565217391,0.9130434782608695,1.565217391304348,0.08695652173913043,WorldCup,2001
837,fctripletta,1.0,21,3,6,1.0,4.0,0.5,0.6666666666666666,3.0,0.16666666666666666,WorldCup,2001
838,gemini,4.0,71,8,32,10.0,18.0,0.4375,0.5625,1.96875,0.125,WorldCup,2001
839,gironauie,4.0,1,8,5,0.0,1.0,-0.6,0.2,-1.4,0.8,WorldCup,2001
840,harmony,3.0,1,8,4,1.0,0.0,-0.75,0.0,-1.75,0.75,WorldCup,2001
841,lazarus,3.0,10,12,5,0.0,2.0,-0.2,0.4,-0.4,0.6,WorldCup,2001
842,luckyluebeck,3.0,2,16,5,0.0,2.0,-0.2,0.4,-2.8,0.6,WorldCup,2001
843,nitstones,3.0,3,7,4,0.0,1.0,-0.5,0.25,-1.0,0.75,WorldCup,2001
844,oulu2001,4.0,7,10,5,0.0,1.0,-0.6,0.2,-0.6,0.8,WorldCup,2001
845,respina2001,3.0,14,11,8,0.0,5.0,0.25,0.625,0.375,0.375,WorldCup,2001
846,runswift,2.0,1,8,4,2.0,0.0,-0.5,0.0,-1.75,0.5,WorldCup,2001
847,saloo,4.0,1,7,6,1.0,1.0,-0.5,0.16666666666666666,-1.0,0.6666666666666666,WorldCup,2001
848,sbce,4.0,12,20,7,0.0,3.0,-0.14285714285714285,0.42857142857142855,-1.1428571428571428,0.5714285714285714,WorldCup,2001
849,simcanuck,6.0,0,7,6,0.0,0.0,-1.0,0.0,-1.1666666666666667,1.0,WorldCup,2001
850,tsinghuaeolus,1.0,21,9,5,0.0,4.0,0.6,0.8,2.4,0.2,WorldCup,2001
851,ututd,3.0,11,8,6,0.0,3.0,0.0,0.5,0.5,0.5,WorldCup,2001
852,vw,3.0,0,10,3,0.0,0.0,-1.0,0.0,-3.3333333333333335,1.0,WorldCup,2001
853,wrighteagle2001,1.0,11,2,5,0.0,4.0,0.6,0.8,1.8,0.2,WorldCup,2001
854,wwfc,5.0,0,22,5,0.0,0.0,-1.0,0.0,-4.4,1.0,WorldCup,2001
855,yowai2001,2.0,13,3,6,0.0,4.0,0.3333333333333333,0.6666666666666666,1.6666666666666667,0.3333333333333333,WorldCup,2001
856,zeng01,1.0,0,1,1,0.0,0.0,-1.0,0.0,-1.0,1.0,WorldCup,2001
857,chonaso,3.0,0,5,4,1.0,0.0,-0.75,0.0,-1.25,0.75,WorldCup,2002
858,polytech2002,5.0,6,17,14,5.0,4.0,-0.07142857142857142,0.2857142857142857,-0.7857142857142857,0.35714285714285715,WorldCup,2002
859,.rcl,2.0,0,5,20,18.0,0.0,-0.1,0.0,-0.25,0.1,WorldCup,2002
860,action,3.0,0,13,5,2.0,0.0,-0.6,0.0,-2.6,0.6,WorldCup,2002
861,humboldt,1.0,0,9,2,1.0,0.0,-0.5,0.0,-4.5,0.5,WorldCup,2002
862,trilearn,3.0,34,6,16,3.0,10.0,0.4375,0.625,1.75,0.1875,WorldCup,2002
863,arvand,5.0,4,6,17,9.0,3.0,-0.11764705882352941,0.17647058823529413,-0.11764705882352941,0.29411764705882354,WorldCup,2002
864,avan,3.0,0,11,5,2.0,0.0,-0.6,0.0,-2.2,0.6,WorldCup,2002
865,balticluebeck,4.0,3,21,9,3.0,2.0,-0.2222222222222222,0.2222222222222222,-2.0,0.4444444444444444,WorldCup,2002
866,brainstormers02,2.0,26,8,15,3.0,10.0,0.5333333333333333,0.6666666666666666,1.2,0.13333333333333333,WorldCup,2002
867,brainstormers03,0.0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,WorldCup,2002
868,bs02,0.0,6,0,2,1.0,1.0,0.5,0.5,3.0,0.0,WorldCup,2002
869,bugs2002jp,3.0,3,4,5,0.0,2.0,-0.2,0.4,-0.2,0.6,WorldCup,2002
870,chagamma,5.0,0,11,6,1.0,0.0,-0.8333333333333334,0.0,-1.8333333333333333,0.8333333333333334,WorldCup,2002
871,cownaction,0.0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,WorldCup,2002
872,crocaroos2002,4.0,0,14,5,1.0,0.0,-0.8,0.0,-2.8,0.8,WorldCup,2002
873,cyberoos2002,2.0,20,7,9,2.0,5.0,0.3333333333333333,0.5555555555555556,1.4444444444444444,0.2222222222222222,WorldCup,2002
874,dirtydozen,5.0,0,13,9,4.0,0.0,-0.5555555555555556,0.0,-1.4444444444444444,0.5555555555555556,WorldCup,2002
875,everest,2.0,32,13,21,7.0,12.0,0.47619047619047616,0.5714285714285714,0.9047619047619048,0.09523809523809523,WorldCup,2002
876,fcp,0.0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,WorldCup,2002
877,fcportugal,2.0,12,8,8,0.0,6.0,0.5,0.75,0.5,0.25,WorldCup,2002
878,fcportugal2002,0.0,10,0,5,0.0,5.0,1.0,1.0,2.0,0.0,WorldCup,2002
879,gemini,6.0,11,17,13,5.0,2.0,-0.3076923076923077,0.15384615384615385,-0.46153846153846156,0.46153846153846156,WorldCup,2002
880,hana,5.0,0,7,6,1.0,0.0,-0.8333333333333334,0.0,-1.1666666666666667,0.8333333333333334,WorldCup,2002
881,harmony,6.0,19,20,10,0.0,4.0,-0.2,0.4,-0.1,0.6,WorldCup,2002
882,helios,3.0,20,9,13,3.0,7.0,0.3076923076923077,0.5384615384615384,0.8461538461538461,0.23076923076923078,WorldCup,2002
883,hellirespina2002,3.0,26,6,11,1.0,7.0,0.36363636363636365,0.6363636363636364,1.8181818181818181,0.2727272727272727,WorldCup,2002
884,iitkanpurtigers,3.0,1,15,4,0.0,1.0,-0.5,0.25,-3.5,0.75,WorldCup,2002
885,iranians,3.0,0,6,4,1.0,0.0,-0.75,0.0,-1.5,0.75,WorldCup,2002
886,matrix2002,4.0,9,23,5,0.0,1.0,-0.6,0.2,-2.8,0.8,WorldCup,2002
887,mrb,4.0,8,16,12,4.0,4.0,0.0,0.3333333333333333,-0.6666666666666666,0.3333333333333333,WorldCup,2002
888,oliver,0.0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,WorldCup,2002
889,persepolis,3.0,12,9,11,3.0,5.0,0.18181818181818182,0.45454545454545453,0.2727272727272727,0.2727272727272727,WorldCup,2002
890,polytecs,6.0,1,21,13,6.0,1.0,-0.38461538461538464,0.07692307692307693,-1.5384615384615385,0.46153846153846156,WorldCup,2002
891,puppets,4.0,28,17,10,1.0,5.0,0.1,0.5,1.1,0.4,WorldCup,2002
892,raic,7.0,13,43,9,0.0,2.0,-0.5555555555555556,0.2222222222222222,-3.3333333333333335,0.7777777777777778,WorldCup,2002
893,robolog2k1,2.0,6,5,3,0.0,1.0,-0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,WorldCup,2002
894,robolog2k2,1.0,1,6,4,2.0,1.0,0.0,0.25,-1.25,0.25,WorldCup,2002
895,runswiftii,3.0,44,12,16,5.0,8.0,0.3125,0.5,2.0,0.1875,WorldCup,2002
896,thunder,3.0,1,19,4,0.0,1.0,-0.5,0.25,-4.5,0.75,WorldCup,2002
897,toricolor,4.0,0,9,6,2.0,0.0,-0.6666666666666666,0.0,-1.5,0.6666666666666666,WorldCup,2002
898,tsinghuaeolus,0.0,45,1,16,3.0,13.0,0.8125,0.8125,2.75,0.0,WorldCup,2002
899,ubcdynamo02,4.0,2,11,6,1.0,1.0,-0.5,0.16666666666666666,-1.5,0.6666666666666666,WorldCup,2002
900,united,7.0,12,40,14,4.0,3.0,-0.2857142857142857,0.21428571428571427,-2.0,0.5,WorldCup,2002
901,ututd2002,4.0,8,11,13,5.0,4.0,0.0,0.3076923076923077,-0.23076923076923078,0.3076923076923077,WorldCup,2002
902,vw2002,3.0,7,8,5,0.0,2.0,-0.2,0.4,-0.2,0.6,WorldCup,2002
903,wrighteagle2002,3.0,51,5,20,5.0,12.0,0.45,0.6,2.3,0.15,WorldCup,2002
904,wroclaw,3.0,5,5,6,1.0,2.0,-0.16666666666666666,0.3333333333333333,0.0,0.5,WorldCup,2002
905,yamakasa,4.0,24,13,9,2.0,3.0,-0.1111111111111111,0.3333333333333333,1.2222222222222223,0.4444444444444444,WorldCup,2002
906,yowai2002,3.0,23,8,10,2.0,5.0,0.2,0.5,1.5,0.3,WorldCup,2002
907,ai,0.0,3,0,4,3.0,1.0,0.25,0.25,0.75,0.0,WorldCup,2003
908,humboldt,3.0,14,10,10,3.0,4.0,0.1,0.4,0.4,0.3,WorldCup,2003
909,newera,5.0,12,20,13,5.0,3.0,-0.15384615384615385,0.23076923076923078,-0.6153846153846154,0.38461538461538464,WorldCup,2003
910,pwr,9.0,14,42,20,11.0,0.0,-0.45,0.0,-1.4,0.45,WorldCup,2003
911,.rcl,0.0,0,0,7,7.0,0.0,0.0,0.0,0.0,0.0,WorldCup,2003
912,cmowl,6.0,0,34,6,0.0,0.0,-1.0,0.0,-5.666666666666667,1.0,WorldCup,2003
913,coach,3.0,1,25,4,1.0,0.0,-0.75,0.0,-6.0,0.75,WorldCup,2003
914,drweb,4.0,0,9,5,1.0,0.0,-0.8,0.0,-1.8,0.8,WorldCup,2003
915,fcportugal,7.0,8,24,21,13.0,1.0,-0.2857142857142857,0.047619047619047616,-0.7619047619047619,0.3333333333333333,WorldCup,2003
916,helli,3.0,1,12,5,2.0,0.0,-0.6,0.0,-2.2,0.6,WorldCup,2003
917,iranianscoach,6.0,3,12,14,7.0,1.0,-0.35714285714285715,0.07142857142857142,-0.6428571428571429,0.42857142857142855,WorldCup,2003
918,isocrobcoach,3.0,0,13,4,1.0,0.0,-0.75,0.0,-3.25,0.75,WorldCup,2003
