analizo_loc,analizo_rfc,analizo_npm,analizo_acc,analizo_dit,analizo_npa,analizo_anpm,analizo_cbo,analizo_mmloc,analizo_accm,analizo_noc,analizo__filename,analizo_noa,analizo__module,folder,analizo_lcom4,type,analizo_nom,analizo_amloc,analizo_sc
0,0,0,0,0,0,0,0,0,0,0,"['PullCam2Server/User/behaviors/KeepDistanceAndAngle.cpp', 'PullCam2Server/User/behaviors/KeepDistanceAndAngle.h']",0,PullCam2Server/User/behaviors/KeepDistanceAndAngle,Magneton1Year,0,Magneton,0,0,0
0,0,0,0,0,0,0,0,0,0,0,"['PullCam2Server/User/behaviors/LocateTarget.cpp', 'PullCam2Server/User/behaviors/LocateTarget.h']",0,PullCam2Server/User/behaviors/LocateTarget,Magneton1Year,0,Magneton,0,0,0
0,0,0,0,0,0,0,0,0,0,0,"['PullCam2Server/User/behaviors/SearchColor.h', 'PullCam2Server/User/behaviors/SearchColor.cpp']",0,PullCam2Server/User/behaviors/SearchColor,Magneton1Year,0,Magneton,0,0,0
0,0,0,0,0,0,0,0,0,0,0,"['PullCam2Server/User/behaviors/TrackLittleLess.cpp', 'PullCam2Server/User/behaviors/TrackLittleLess.h']",0,PullCam2Server/User/behaviors/TrackLittleLess,Magneton1Year,0,Magneton,0,0,0
0,0,0,0,0,0,0,0,0,0,0,"['PullCam2Server/User/behaviors/UpdateSBC.cpp', 'PullCam2Server/User/behaviors/UpdateSBC.h']",0,PullCam2Server/User/behaviors/UpdateSBC,Magneton1Year,0,Magneton,0,0,0
101,1,1,0,0,0,2,0,101,19,0,"['PullCam2Server/User/boot/boot.cc', 'PullCam2Server/User/boot/boot.h']",0,PullCam2Server/User/boot/boot,Magneton1Year,1,Magneton,1,101,0
0,0,0,0,0,0,0,0,0,0,0,"['PullCam2Server/User/conditions/CondMiddleOfFrame.cpp', 'PullCam2Server/User/conditions/CondMiddleOfFrame.h']",0,PullCam2Server/User/conditions/CondMiddleOfFrame,Magneton1Year,0,Magneton,0,0,0
72,1,1,0,0,0,2,0,72,15,0,['PullCam2Server/User/environment/Rgb2Yuv.c'],0,PullCam2Server/User/environment/Rgb2Yuv,Magneton1Year,1,Magneton,1,72,0
21,2,2,0,0,0,1.5,0,13,2.5,0,['PullCam2Server/User/protocols/TAP_SelectBehaviorByAngle.cpp'],0,PullCam2Server/User/protocols/TAP_SelectBehaviorByAngle,Magneton1Year,2,Magneton,2,10.5,0
0,0,0,0,0,0,0,0,0,0,0,['PullCam2Server/User/robot/domain_player/devicesLib/Laser.cc'],0,PullCam2Server/User/robot/domain_player/devicesLib/Laser,Magneton1Year,0,Magneton,0,0,0
0,0,0,0,0,0,0,0,0,0,0,['PullCam2Server/User/robot/domain_player/devicesLib/Ptz.cc'],0,PullCam2Server/User/robot/domain_player/devicesLib/Ptz,Magneton1Year,0,Magneton,0,0,0
0,0,0,0,0,0,0,0,0,0,0,['PullCam2Server/User/robot/domain_player/plrDevicesLib.h'],0,PullCam2Server/User/robot/domain_player/plrDevicesLib,Magneton1Year,0,Magneton,0,0,0
0,0,0,0,0,0,0,0,0,0,0,['PullCam2Server/User/tests/testSimpleBeh.h'],0,PullCam2Server/User/tests/testSimpleBeh,Magneton1Year,0,Magneton,0,0,0
47,7,3,0,0,2,0.333333333333333,1,23,1,0,"['PullCam2Server/User/utils/Utils.cpp', 'PullCam2Server/User/utils/Utils.h']",2,PullCam2Server/User/utils/Utils,Magneton1Year,3,Magneton,3,15.6666666666667,3
9,1,1,0,0,0,2,0,9,1,0,['PullCam2Server/User/variables/OriginalGraphVarDef.cpp'],0,PullCam2Server/User/variables/OriginalGraphVarDef,Magneton1Year,1,Magneton,1,9,0
7,10,7,0,1,0,0,0,1,1,0,"['PullNoCam/User/behaviors/Blind.h', 'PullNoCam/User/behaviors/Blind.cpp']",1,behaviors::Blind,Magneton1Year,5,Magneton,7,1,0
17,4,4,0,1,0,0,0,5,1,0,"['PullNoCam/User/behaviors/Blind.h', 'PullNoCam/User/behaviors/Blind.cpp']",0,behaviors::BlindFac,Magneton1Year,4,Magneton,4,4.25,0
0,0,0,0,0,0,0,0,0,0,0,['PullNoCam/User/behaviors/Defines.h'],0,PullNoCam/User/behaviors/Defines,Magneton1Year,0,Magneton,0,0,0
12,3,3,0,1,0,0,0,4,1,0,"['PullNoCam/User/behaviors/DoNothing.h', 'PullNoCam/User/behaviors/DoNothing.cpp']",0,behaviors::DoNothingFac,Magneton1Year,3,Magneton,3,4,0
0,0,0,0,0,0,0,0,0,0,0,"['PullNoCam/User/behaviors/ExecuteSBCGraph.cpp', 'PullNoCam/User/behaviors/ExecuteSBCGraph.h']",0,PullNoCam/User/behaviors/ExecuteSBCGraph,Magneton1Year,0,Magneton,0,0,0
11,29,9,0,1,0,0.111111111111111,5,3,1,0,"['PullNoCam/User/behaviors/ExecuteSBCGraph.h', 'PullNoCam/User/behaviors/ExecuteSBCGraph.cpp']",6,behaviors::ExecuteSBCGraph,Magneton1Year,6,Magneton,9,1.22222222222222,30
4,4,4,0,1,0,0,0,1,1,0,"['PullNoCam/User/behaviors/ExecuteSBCGraph.h', 'PullNoCam/User/behaviors/ExecuteSBCGraph.cpp']",0,behaviors::ExecuteSBCGraphFac,Magneton1Year,4,Magneton,4,1,0
16,4,4,0,1,0,0,0,4,1,0,"['PullNoCam/User/behaviors/Follower.h', 'PullNoCam/User/behaviors/Follower.cpp']",0,behaviors::FollowerFac,Magneton1Year,4,Magneton,4,4,0
9,23,7,0,1,0,0,5,3,1,0,"['PullNoCam/User/behaviors/Follower.h', 'PullNoCam/User/behaviors/Follower.cpp']",1,behaviors::Follower,Magneton1Year,5,Magneton,7,1.28571428571429,25
0,0,0,0,0,0,0,0,0,0,0,"['PullNoCam/User/behaviors/Formation.cpp', 'PullNoCam/User/behaviors/Formation.h']",0,PullNoCam/User/behaviors/Formation,Magneton1Year,0,Magneton,0,0,0
3,3,3,0,1,0,0,0,1,1,0,"['PullNoCam/User/behaviors/Formation.h', 'PullNoCam/User/behaviors/Formation.cpp']",0,behaviors::FormationLeftFac,Magneton1Year,3,Magneton,3,1,0
3,3,3,0,1,0,0,0,1,1,0,"['PullNoCam/User/behaviors/Formation.h', 'PullNoCam/User/behaviors/Formation.cpp']",0,behaviors::FormationRightFac,Magneton1Year,3,Magneton,3,1,0
23,25,9,0,1,0,0.777777777777778,4,14,1.22222222222222,0,"['PullNoCam/User/behaviors/Formation.h', 'PullNoCam/User/behaviors/Formation.cpp']",4,behaviors::Formation,Magneton1Year,4,Magneton,9,2.55555555555556,16
16,4,4,0,1,0,0,0,4,1,0,"['PullNoCam/User/behaviors/GetJoystick.h', 'PullNoCam/User/behaviors/GetJoystick.cpp']",0,behaviors::GetJoystickFac,Magneton1Year,4,Magneton,4,4,0
16,4,4,0,1,0,0,0,4,1,0,"['PullNoCam/User/behaviors/GetJoystick.h', 'PullNoCam/User/behaviors/GetJoystick.cpp']",0,behaviors::GetJoystickToInitFac,Magneton1Year,4,Magneton,4,4,0
8,21,6,0,1,0,0,6,3,1,0,"['PullNoCam/User/behaviors/GetJoystick.h', 'PullNoCam/User/behaviors/GetJoystick.cpp']",2,behaviors::GetJoystick,Magneton1Year,4,Magneton,6,1.33333333333333,24
12,3,3,0,1,0,0,0,4,1,0,['PullNoCam/User/behaviors/IdleBeh.h'],0,behaviors::IdleBehFac_waitUpdate,Magneton1Year,3,Magneton,3,4,0
9,3,3,0,1,0,0,0,4,1,0,['PullNoCam/User/behaviors/IdleBeh.h'],0,behaviors::isMessageArrived,Magneton1Year,3,Magneton,3,3,0
13,4,4,0,1,0,0,0,4,1,0,['PullNoCam/User/behaviors/IdleBeh.h'],0,behaviors::IdleBehFac_waitMessage,Magneton1Year,4,Magneton,4,3.25,0
6,6,6,0,1,0,0,0,1,1,0,['PullNoCam/User/behaviors/IdleBeh.h'],1,behaviors::IdleBeh,Magneton1Year,6,Magneton,6,1,0
8,13,8,0,1,0,0,2,1,1,0,"['PullNoCam/User/behaviors/InitGraph.h', 'PullNoCam/User/behaviors/InitGraph.cpp']",1,behaviors::InitGraph,Magneton1Year,8,Magneton,8,1,16
12,3,3,0,1,0,0,0,4,1,0,"['PullNoCam/User/behaviors/InitGraph.h', 'PullNoCam/User/behaviors/InitGraph.cpp']",0,behaviors::InitGraphFac,Magneton1Year,3,Magneton,3,4,0
8,13,8,0,1,0,0,2,1,1,0,"['PullNoCam/User/behaviors/InitGraphLine.h', 'PullNoCam/User/behaviors/InitGraphLine.cpp']",1,behaviors::InitGraphLine,Magneton1Year,8,Magneton,8,1,16
12,3,3,0,1,0,0,0,4,1,0,"['PullNoCam/User/behaviors/InitGraphLine.h', 'PullNoCam/User/behaviors/InitGraphLine.cpp']",0,behaviors::InitGraphLineFac,Magneton1Year,3,Magneton,3,4,0
0,0,0,0,0,0,0,0,0,0,0,"['PullNoCam/User/behaviors/KeepDistanceAndAngle.cpp', 'PullNoCam/User/behaviors/KeepDistanceAndAngle.h']",0,PullNoCam/User/behaviors/KeepDistanceAndAngle,Magneton1Year,0,Magneton,0,0,0
10,4,4,0,1,0,0,0,4,1,0,"['PullNoCam/User/behaviors/KeepDistanceAndAngle.h', 'PullNoCam/User/behaviors/KeepDistanceAndAngle.cpp']",0,behaviors::KeepDistanceAndAngleFac,Magneton1Year,4,Magneton,4,2.5,0
7,8,7,0,1,0,0.142857142857143,0,1,1,0,"['PullNoCam/User/behaviors/KeepDistanceAndAngle.h', 'PullNoCam/User/behaviors/KeepDistanceAndAngle.cpp']",2,behaviors::KeepDistanceAndAngle,Magneton1Year,7,Magneton,7,1,0
6,15,6,0,1,0,0,3,1,1,0,"['PullNoCam/User/behaviors/Leader.h', 'PullNoCam/User/behaviors/Leader.cpp']",2,behaviors::Leader,Magneton1Year,4,Magneton,6,1,12
16,4,4,0,1,0,0,0,4,1,0,"['PullNoCam/User/behaviors/Leader.h', 'PullNoCam/User/behaviors/Leader.cpp']",0,behaviors::LeaderFac,Magneton1Year,4,Magneton,4,4,0
0,0,0,0,0,0,0,0,0,0,0,"['PullNoCam/User/behaviors/LocateTarget.cpp', 'PullNoCam/User/behaviors/LocateTarget.h']",0,PullNoCam/User/behaviors/LocateTarget,Magneton1Year,0,Magneton,0,0,0
4,4,4,0,1,0,0,0,1,1,0,"['PullNoCam/User/behaviors/LocateTarget.h', 'PullNoCam/User/behaviors/LocateTarget.cpp']",0,behaviors::LocateTargetFac,Magneton1Year,4,Magneton,4,1,0
7,13,7,0,1,0,0.285714285714286,2,1,1,0,"['PullNoCam/User/behaviors/LocateTarget.h', 'PullNoCam/User/behaviors/LocateTarget.cpp']",2,behaviors::LocateTarget,Magneton1Year,5,Magneton,7,1,10
9,16,8,0,1,0,0,4,2,1,0,"['PullNoCam/User/behaviors/MovePtzToStart.h', 'PullNoCam/User/behaviors/MovePtzToStart.cpp']",1,behaviors::MovePtzToStart,Magneton1Year,6,Magneton,8,1.125,24
16,4,4,0,1,0,0,0,4,1,0,"['PullNoCam/User/behaviors/MovePtzToStart.h', 'PullNoCam/User/behaviors/MovePtzToStart.cpp']",0,behaviors::MovePtzToStartFac,Magneton1Year,4,Magneton,4,4,0
8,11,8,0,1,0,0,0,1,1,0,"['PullNoCam/User/behaviors/MoveSBC.h', 'PullNoCam/User/behaviors/MoveSBC.cpp']",1,behaviors::MoveSBC,Magneton1Year,6,Magneton,8,1,0
16,4,4,0,1,0,0,0,4,1,0,"['PullNoCam/User/behaviors/MoveSBC.h', 'PullNoCam/User/behaviors/MoveSBC.cpp']",0,behaviors::MoveSBCFac,Magneton1Year,4,Magneton,4,4,0
6,9,6,0,1,0,0,0,1,1,0,"['PullNoCam/User/behaviors/Position.h', 'PullNoCam/User/behaviors/Position.cpp']",1,behaviors::Position,Magneton1Year,4,Magneton,6,1,0
12,3,3,0,1,0,0,0,4,1,0,"['PullNoCam/User/behaviors/Position.h', 'PullNoCam/User/behaviors/Position.cpp']",0,behaviors::PositionFac,Magneton1Year,3,Magneton,3,4,0
12,3,3,0,1,0,0,0,4,1,0,['PullNoCam/User/behaviors/Root.h'],0,behaviors::RootFac,Magneton1Year,3,Magneton,3,4,0
12,3,3,0,1,0,0,0,4,1,0,"['PullNoCam/User/behaviors/RunDijkstra.h', 'PullNoCam/User/behaviors/RunDijkstra.cpp']",0,behaviors::RunDijkstraFac,Magneton1Year,3,Magneton,3,4,0
39,31,10,0,1,0,0.1,1,30,1.2,0,"['PullNoCam/User/behaviors/RunDijkstra.h', 'PullNoCam/User/behaviors/RunDijkstra.cpp']",7,behaviors::RunDijkstra,Magneton1Year,6,Magneton,10,3.9,6
0,0,0,0,0,0,0,0,0,0,0,"['PullNoCam/User/behaviors/SearchColor.h', 'PullNoCam/User/behaviors/SearchColor.cpp']",0,PullNoCam/User/behaviors/SearchColor,Magneton1Year,0,Magneton,0,0,0
3,3,3,0,1,0,0,0,1,1,0,"['PullNoCam/User/behaviors/SearchColor.h', 'PullNoCam/User/behaviors/SearchColor.cpp']",0,behaviors::SearchColorRedFac,Magneton1Year,3,Magneton,3,1,0
6,15,6,0,1,0,0,4,1,1,0,"['PullNoCam/User/behaviors/SearchColor.h', 'PullNoCam/User/behaviors/SearchColor.cpp']",1,behaviors::SearchColor,Magneton1Year,4,Magneton,6,1,16
0,0,0,0,0,0,0,0,0,0,0,"['PullNoCam/User/behaviors/TrackLittleLess.cpp', 'PullNoCam/User/behaviors/TrackLittleLess.h']",0,PullNoCam/User/behaviors/TrackLittleLess,Magneton1Year,0,Magneton,0,0,0
10,4,4,0,1,0,0,0,4,1,0,"['PullNoCam/User/behaviors/TrackLittleLess.h', 'PullNoCam/User/behaviors/TrackLittleLess.cpp']",0,behaviors::TrackLittleLessOnceFac,Magneton1Year,4,Magneton,4,2.5,0
4,4,4,0,1,0,0,0,1,1,0,"['PullNoCam/User/behaviors/TrackLittleLess.h', 'PullNoCam/User/behaviors/TrackLittleLess.cpp']",0,behaviors::TrackLittleLessFrameFac,Magneton1Year,4,Magneton,4,1,0
12,31,10,0,1,0,0.4,7,3,1,0,"['PullNoCam/User/behaviors/TrackLittleLess.h', 'PullNoCam/User/behaviors/TrackLittleLess.cpp']",2,behaviors::TrackLittleLess,Magneton1Year,7,Magneton,10,1.2,49
10,4,4,0,1,0,0,0,4,1,0,"['PullNoCam/User/behaviors/TrackLittleLess.h', 'PullNoCam/User/behaviors/TrackLittleLess.cpp']",0,behaviors::TrackLittleLessFac,Magneton1Year,4,Magneton,4,2.5,0
0,0,0,0,0,0,0,0,0,0,0,"['PullNoCam/User/behaviors/UpdateSBC.cpp', 'PullNoCam/User/behaviors/UpdateSBC.h']",0,PullNoCam/User/behaviors/UpdateSBC,Magneton1Year,0,Magneton,0,0,0
17,37,8,0,1,0,0.25,7,10,1.125,0,"['PullNoCam/User/behaviors/UpdateSBC.h', 'PullNoCam/User/behaviors/UpdateSBC.cpp']",7,behaviors::UpdateSBC,Magneton1Year,4,Magneton,8,2.125,28
4,4,4,0,1,0,0,0,1,1,0,"['PullNoCam/User/behaviors/UpdateSBC.h', 'PullNoCam/User/behaviors/UpdateSBC.cpp']",0,behaviors::UpdateSBCFac,Magneton1Year,4,Magneton,4,1,0
101,1,1,0,0,0,2,0,101,19,0,"['PullNoCam/User/boot/boot.cc', 'PullNoCam/User/boot/boot.h']",0,PullNoCam/User/boot/boot,Magneton1Year,1,Magneton,1,101,0
4,9,4,2,0,2,0.5,0,1,1.25,1,"['PullNoCam/User/boot/boot.h', 'PullNoCam/User/boot/boot.cc']",2,Boot,Magneton1Year,2,Magneton,4,1,0
2,3,2,0,1,0,0.5,1,1,1,0,"['PullNoCam/User/boot/bootMagnetonFormation.h', 'PullNoCam/User/boot/bootMagnetonFormation.cpp']",0,bootMagnetonFormation,Magneton1Year,2,Magneton,2,1,2
3,9,3,0,0,0,1,0,1,1,0,"['PullNoCam/User/communications/ClientUdpSocket.h', 'PullNoCam/User/communications/ClientUdpSocket.cpp']",3,ClientUdpSocket,Magneton1Year,1,Magneton,3,1,0
3,4,3,0,0,0,0.666666666666667,0,1,1,0,"['PullNoCam/User/communications/ServerUdpSocket.h', 'PullNoCam/User/communications/ServerUdpSocket.cpp']",1,ServerUdpSocket,Magneton1Year,3,Magneton,3,1,0
2,4,2,0,1,0,0,1,1,1,0,"['PullNoCam/User/conditions/CondBlindCycles.h', 'PullNoCam/User/conditions/CondBlindCycles.cpp']",0,conditions::CondBlindCycles,Magneton1Year,2,Magneton,2,1,2
2,6,2,0,1,0,0,1,1,1,0,"['PullNoCam/User/conditions/CondBlockedWay.h', 'PullNoCam/User/conditions/CondBlockedWay.cpp']",0,conditions::CondBlockedWay,Magneton1Year,2,Magneton,2,1,2
2,4,2,0,1,0,0,1,1,1,0,"['PullNoCam/User/conditions/CondCycle.h', 'PullNoCam/User/conditions/CondCycle.cpp']",0,conditions::CondCycle,Magneton1Year,2,Magneton,2,1,2
2,8,2,0,1,0,0,2,1,1,0,"['PullNoCam/User/conditions/CondDynGraphFull.h', 'PullNoCam/User/conditions/CondDynGraphFull.cpp']",0,conditions::CondDynGraphFull,Magneton1Year,2,Magneton,2,1,4
2,6,2,0,1,0,0,1,1,1,0,"['PullNoCam/User/conditions/CondFreeWay.h', 'PullNoCam/User/conditions/CondFreeWay.cpp']",0,conditions::CondFreeWay,Magneton1Year,2,Magneton,2,1,2
4,7,3,0,1,0,0.333333333333333,2,2,1,0,"['PullNoCam/User/conditions/CondIsBPOrTimer.h', 'PullNoCam/User/conditions/CondIsBPOrTimer.cpp']",1,conditions::CondIsBPOrTimer,Magneton1Year,3,Magneton,3,1.33333333333333,6
2,4,2,0,1,0,0,1,1,1,0,"['PullNoCam/User/conditions/CondIsFailed.h', 'PullNoCam/User/conditions/CondIsFailed.cpp']",0,conditions::CondIsFailed,Magneton1Year,2,Magneton,2,1,2
0,0,0,0,0,0,0,0,0,0,0,"['PullNoCam/User/conditions/CondMiddleOfFrame.cpp', 'PullNoCam/User/conditions/CondMiddleOfFrame.h']",0,PullNoCam/User/conditions/CondMiddleOfFrame,Magneton1Year,0,Magneton,0,0,0
7,11,5,0,1,0,0.6,3,3,1,0,"['PullNoCam/User/conditions/CondMiddleOfFrame.h', 'PullNoCam/User/conditions/CondMiddleOfFrame.cpp']",1,conditions::CondMiddleOfFrame,Magneton1Year,5,Magneton,5,1.4,15
3,5,3,0,1,0,0.333333333333333,1,1,1,0,"['PullNoCam/User/conditions/CondNotSeeColor.h', 'PullNoCam/User/conditions/CondNotSeeColor.cpp']",1,conditions::CondNotSeeColor,Magneton1Year,3,Magneton,3,1,3
3,6,3,0,1,0,0,2,1,1,0,"['PullNoCam/User/conditions/CondNotSeeColorParm.h', 'PullNoCam/User/conditions/CondNotSeeColorParm.cpp']",1,conditions::CondNotSeeColorParm,Magneton1Year,3,Magneton,3,1,6
2,4,2,0,1,0,0,1,1,1,0,"['PullNoCam/User/conditions/CondOneCycle.h', 'PullNoCam/User/conditions/CondOneCycle.cpp']",0,conditions::CondOneCycle,Magneton1Year,2,Magneton,2,1,2
2,8,2,0,1,0,0,2,1,1,0,"['PullNoCam/User/conditions/CondPtz.h', 'PullNoCam/User/conditions/CondPtz.cpp']",0,conditions::CondPtz,Magneton1Year,2,Magneton,2,1,4
3,7,3,0,1,0,0,2,1,1,0,"['PullNoCam/User/conditions/CondPtzAtEndAndAllAnswered.h', 'PullNoCam/User/conditions/CondPtzAtEndAndAllAnswered.cpp']",1,conditions::CondPtzAtEndAndAllAnswered,Magneton1Year,3,Magneton,3,1,6
3,5,3,0,1,0,0,1,1,1,0,"['PullNoCam/User/conditions/CondPtzAtStart.h', 'PullNoCam/User/conditions/CondPtzAtStart.cpp']",1,conditions::CondPtzAtStart,Magneton1Year,3,Magneton,3,1,3
3,5,3,0,1,0,0.333333333333333,1,1,1,0,"['PullNoCam/User/conditions/CondSeeColor.h', 'PullNoCam/User/conditions/CondSeeColor.cpp']",1,conditions::CondSeeColor,Magneton1Year,3,Magneton,3,1,3
3,6,3,0,1,0,0,2,1,1,0,"['PullNoCam/User/conditions/CondSeeColorParm.h', 'PullNoCam/User/conditions/CondSeeColorParm.cpp']",1,conditions::CondSeeColorParm,Magneton1Year,3,Magneton,3,1,6
4,3,3,0,1,0,1.33333333333333,0,2,1,0,"['PullNoCam/User/conditions/CondTeamSizeXRunnersNum.h', 'PullNoCam/User/conditions/CondTeamSizeXRunnersNum.cpp']",4,conditions::CondTeamSizeXRunnersNum,Magneton1Year,3,Magneton,3,1.33333333333333,0
72,1,1,0,0,0,2,0,72,15,0,['PullNoCam/User/environment/Rgb2Yuv.c'],0,PullNoCam/User/environment/Rgb2Yuv,Magneton1Year,1,Magneton,1,72,0
21,2,2,3,0,0,1.5,0,13,2.5,0,['PullNoCam/User/protocols/TAP_SelectBehaviorByAngle.cpp'],0,PullNoCam/User/protocols/TAP_SelectBehaviorByAngle,Magneton1Year,2,Magneton,2,10.5,0
2,4,2,0,1,0,0,1,1,1,0,"['PullNoCam/User/protocols/TAP_SelectBehaviorByAngle.h', 'PullNoCam/User/protocols/TAP_SelectBehaviorByAngle.cpp']",0,protocols::TAP_SelectBehaviorByAngle_StopCondition,Magneton1Year,2,Magneton,2,1,2
13,3,3,0,1,0,0,0,5,1,0,"['PullNoCam/User/protocols/TAP_SelectBehaviorByAngle.h', 'PullNoCam/User/protocols/TAP_SelectBehaviorByAngle.cpp']",0,protocols::TAP_SelectBehaviorByAngleFac,Magneton1Year,3,Magneton,3,4.33333333333333,0
6,16,6,0,1,0,0,3,1,1,0,"['PullNoCam/User/protocols/TAP_SelectBehaviorByAngle.h', 'PullNoCam/User/protocols/TAP_SelectBehaviorByAngle.cpp']",2,protocols::TAP_SelectBehaviorByAngle,Magneton1Year,4,Magneton,6,1,12
6,6,6,0,1,0,0,0,1,1,0,"['PullNoCam/User/protocols/TAP_SelectChildByID.h', 'PullNoCam/User/protocols/TAP_SelectChildByID.cpp']",1,protocols::TAP_SelectChildByID,Magneton1Year,6,Magneton,6,1,0
12,3,3,0,1,0,0,0,4,1,0,"['PullNoCam/User/protocols/TAP_SelectChildByID.h', 'PullNoCam/User/protocols/TAP_SelectChildByID.cpp']",0,protocols::TAP_SelectChildByIDFac,Magneton1Year,3,Magneton,3,4,0
6,9,6,0,1,0,0,0,1,1,0,"['PullNoCam/User/protocols/TAP_SelectLeader.h', 'PullNoCam/User/protocols/TAP_SelectLeader.cpp']",1,protocols::TAP_SelectLeader,Magneton1Year,4,Magneton,6,1,0
12,3,3,0,1,0,0,0,4,1,0,"['PullNoCam/User/protocols/TAP_SelectLeader.h', 'PullNoCam/User/protocols/TAP_SelectLeader.cpp']",0,protocols::TAP_SelectLeaderFac,Magneton1Year,3,Magneton,3,4,0
12,3,3,0,1,0,0,0,4,1,0,"['PullNoCam/User/protocols/TAP_Together.h', 'PullNoCam/User/protocols/TAP_Together.cpp']",0,protocols::TAP_TogetherFac,Magneton1Year,3,Magneton,3,4,0
7,10,7,0,1,0,0,0,1,1,0,"['PullNoCam/User/protocols/TAP_Together.h', 'PullNoCam/User/protocols/TAP_Together.cpp']",1,protocols::TAP_Together,Magneton1Year,5,Magneton,7,1,0
12,3,3,0,1,0,0,0,4,1,0,"['PullNoCam/User/protocols/TEP_UntilAllTeamRun.h', 'PullNoCam/User/protocols/TEP_UntilAllTeamRun.cpp']",0,protocols::TEP_UntilAllTeamRunFac,Magneton1Year,3,Magneton,3,4,0
6,9,6,3,1,3,0,1,1,1,0,"['PullNoCam/User/protocols/TEP_UntilAllTeamRun.h', 'PullNoCam/User/protocols/TEP_UntilAllTeamRun.cpp']",5,protocols::TEP_UntilAllTeamRun,Magneton1Year,6,Magneton,6,1,6
2,5,2,0,1,0,0,2,1,1,0,"['PullNoCam/User/protocols/TEP_UntilAllTeamRun.h', 'PullNoCam/User/protocols/TEP_UntilAllTeamRun.cpp']",0,protocols::TEP_UntilAllTeamRun_StopCondition,Magneton1Year,2,Magneton,2,1,4
4,6,4,0,1,0,1.25,2,1,1,0,"['PullNoCam/User/protocols/TKP_ArraySharedVertex.h', 'PullNoCam/User/protocols/TKP_ArraySharedVertex.cpp']",0,protocols::TKP_ArraySharedVertex,Magneton1Year,4,Magneton,4,1,8
3,7,3,0,1,0,1.66666666666667,0,1,1,0,"['PullNoCam/User/protocols/TKP_BooleanAND.h', 'PullNoCam/User/protocols/TKP_BooleanAND.cpp']",2,protocols::TKP_BooleanAND,Magneton1Year,2,Magneton,3,1,0
3,7,3,0,1,0,1.66666666666667,0,1,1,0,"['PullNoCam/User/protocols/TKP_BooleanOR.h', 'PullNoCam/User/protocols/TKP_BooleanOR.cpp']",2,protocols::TKP_BooleanOR,Magneton1Year,2,Magneton,3,1,0
3,3,3,0,1,0,1,0,1,1,0,"['PullNoCam/User/protocols/TKP_Empty.h', 'PullNoCam/User/protocols/TKP_Empty.cpp']",0,protocols::TKP_Empty,Magneton1Year,3,Magneton,3,1,0
4,5,4,0,1,0,1,0,1,1,0,"['PullNoCam/User/protocols/TKP_Int_MaxValue.h', 'PullNoCam/User/protocols/TKP_Int_MaxValue.cpp']",0,protocols::TKP_Int_MaxValue,Magneton1Year,3,Magneton,4,1,0
24,7,7,0,2,0,1.14285714285714,0,5,1.14285714285714,0,"['PullNoCam/User/protocols/TKP_Majority.h', 'PullNoCam/User/protocols/TKP_Majority.cpp']",0,TKP_Majority,Magneton1Year,7,Magneton,7,3.42857142857143,0
7,11,7,1,1,0,1.14285714285714,0,1,1,1,"['PullNoCam/User/protocols/TKP_Majority.h', 'PullNoCam/User/protocols/TKP_Majority.cpp']",0,TKP_MajorityCommon,Magneton1Year,3,Magneton,7,1,0
3,3,3,0,1,0,1,0,1,1,0,"['PullNoCam/User/protocols/TKP_OthersOpinion.h', 'PullNoCam/User/protocols/TKP_OthersOpinion.cpp']",0,protocols::TKP_OthersOpinion,Magneton1Year,3,Magneton,3,1,0
2,5,2,0,1,0,2,1,1,1,0,"['PullNoCam/User/protocols/TKP_Var_ProgressStatus.h', 'PullNoCam/User/protocols/TKP_Var_ProgressStatus.cpp']",0,protocols::TKP_Var_ProgressStatus,Magneton1Year,2,Magneton,2,1,2
2,5,2,0,1,0,2,1,1,1,0,"['PullNoCam/User/protocols/TKP_Var_ReadyStatus.h', 'PullNoCam/User/protocols/TKP_Var_ReadyStatus.cpp']",0,protocols::TKP_Var_ReadyStatus,Magneton1Year,2,Magneton,2,1,2
12,3,3,0,1,0,0,0,4,1,0,"['PullNoCam/User/protocols/TNP_SelectFirstBehavior.h', 'PullNoCam/User/protocols/TNP_SelectFirstBehavior.cpp']",0,protocols::TNP_SelectFirstBehaviorFac,Magneton1Year,3,Magneton,3,4,0
6,10,6,0,1,0,0,0,1,1,0,"['PullNoCam/User/protocols/TNP_SelectFirstBehavior.h', 'PullNoCam/User/protocols/TNP_SelectFirstBehavior.cpp']",2,protocols::TNP_SelectFirstBehavior,Magneton1Year,4,Magneton,6,1,0
13,5,4,0,1,0,0.25,0,4,1,0,"['PullNoCam/User/protocols/TSP_AllTeamReady.h', 'PullNoCam/User/protocols/TSP_AllTeamReady.cpp']",1,protocols::TSP_AllTeamReadyFac,Magneton1Year,4,Magneton,4,3.25,0
7,19,7,2,1,3,0.142857142857143,1,1,1,0,"['PullNoCam/User/protocols/TSP_AllTeamReady.h', 'PullNoCam/User/protocols/TSP_AllTeamReady.cpp']",5,protocols::TSP_AllTeamReady,Magneton1Year,5,Magneton,7,1,5
2,5,2,0,1,0,0,2,1,1,0,"['PullNoCam/User/protocols/TSP_AllTeamReady.h', 'PullNoCam/User/protocols/TSP_AllTeamReady.cpp']",0,protocols::TSP_AllTeamReady_StopCondition,Magneton1Year,2,Magneton,2,1,4
