,player_fast_block_instructions_info_max,player_fast_block_instructions_info_min,player_fast_block_instructions_info_std,player_fast_block_instructions_info_sum,player_fast_blocks_sizes_info_max,player_fast_blocks_sizes_info_min,player_fast_blocks_sizes_info_std,player_fast_blocks_sizes_info_sum,player_fast_complex_mccabe,player_fast_number_of_CFG_nodes_that_return_a_value,player_fast_simple_mccabe,player_fast_system_calls_count,player_function_cc_radare2_max,player_function_cc_radare2_mean,player_function_cc_radare2_std,player_function_cc_radare2_sum,binary_player_number_lines,results_team,results_Unnamed: 0,results_loss,results_S,results_R,results_games,results_tie,results_win,results_win_diff,results_win_rate,results_goals_diff,results_loss_rate,results_rank
120,95.0,0.0,4.21173597919,225307.0,398.0,0.0,21.0129399626,942205.0,104752.0,2139.0,59652.0,0.0,433.0,7.876534296030001,31.5811474102,10909.0,233973.0,lishang,1165,4.0,78,21,30,1.0,25.0,0.7,0.8333333333333334,1.9,0.13333333333333333,0.0
121,79.0,0.0,4.2421182014999985,131149.0,259.0,0.0,18.3922026344,496360.0,65895.0,1368.0,28993.0,0.0,700.0,56.3552631579,171.948676855,42830.0,119981.0,storms09,384,26.0,50,116,42,6.0,10.0,-0.3809523809523809,0.2380952380952381,-1.5714285714285714,0.6190476190476191,0.0
122,67.0,0.0,4.679513661230001,118586.0,400.0,0.0,22.275498616799997,456402.0,54274.0,1087.0,23782.0,0.0,236.0,10.8093645485,22.0401832613,6464.0,109010.0,robosampad,657,18.0,56,80,39,5.0,16.0,-0.05128205128205128,0.41025641025641024,-0.6153846153846154,0.4615384615384616,0.0
123,105.0,0.0,8.03828957499,152534.0,400.0,0.0,37.8420487117,688634.0,48636.0,1907.0,26064.0,0.0,207.0,4.63716166789,12.493803356199999,6339.0,151596.0,oxsy,1152,6.0,131,28,41,2.0,33.0,0.6585365853658537,0.8048780487804879,2.5121951219512195,0.14634146341463414,1.0
124,104.0,0.0,4.37904931273,875155.0,400.0,0.0,17.900620399,3100952.0,328196.0,7687.0,182762.0,0.0,14.0,7.5,6.5,15.0,771697.0,nemesisrc09,849,5.0,33,19,13,1.0,7.0,0.15384615384615385,0.5384615384615384,1.0769230769230769,0.38461538461538464,0.0
126,75.0,0.0,4.7056168147,325198.0,400.0,0.0,17.4660209025,1028744.0,105832.0,6361.0,60764.0,0.0,6.0,3.5,2.5,7.0,305525.0,step,1237,0.0,48,5,14,1.0,13.0,0.9285714285714286,0.9285714285714286,3.071428571428572,0.0,3.0
129,124.0,0.0,5.76483721587,397724.0,400.0,0.0,23.564233053699997,1364185.0,153789.0,2038.0,73081.0,0.0,124.0,8.86048020766,15.470073331400002,13654.0,330270.0,tokyotech2004,840,2.0,15,7,7,2.0,3.0,0.14285714285714285,0.42857142857142855,1.1428571428571428,0.2857142857142857,0.0
130,102.0,0.0,6.4265629539,155847.0,399.0,0.0,24.3258136252,567780.0,54653.0,1270.0,25593.0,0.0,146.0,8.169550173010002,15.590198771099999,7083.0,137137.0,ai2004,151,7.0,2,12,8,1.0,0.0,-0.875,0.0,-1.25,0.875,0.0
131,116.0,0.0,7.29293522545,273318.0,400.0,0.0,27.6007681313,914826.0,74521.0,1798.0,36841.0,0.0,6.0,3.5,2.5,7.0,225215.0,fcportugal2004,1045,2.0,30,6,13,3.0,8.0,0.4615384615384616,0.6153846153846154,1.8461538461538465,0.15384615384615385,0.0
132,,,,,,,,,,,,,209.0,4.70617816092,11.2839152531,6551.0,198066.0,trilearn,1148,1.0,43,4,14,3.0,10.0,0.6428571428571429,0.7142857142857143,2.7857142857142856,0.07142857142857142,0.0
134,,,,,,,,,,,,,306.0,7.42743597292,15.768484001800001,25231.0,368112.0,zjubase,908,3.0,22,7,14,5.0,6.0,0.21428571428571427,0.42857142857142855,1.0714285714285714,0.21428571428571427,0.0
135,100.0,0.0,5.28873976157,107031.0,400.0,0.0,19.8856878064,322412.0,35547.0,1766.0,24341.0,0.0,106.0,3.06244864421,6.16049744434,3727.0,75462.0,borregos,91,3.0,0,15,3,0.0,0.0,-1.0,0.0,-5.0,1.0,0.0
136,89.0,0.0,4.04032285001,402598.0,399.0,0.0,15.596537624100002,1531033.0,239463.0,2189.0,118517.0,0.0,294.0,13.4403427818,26.5923578197,20389.0,386929.0,brainstormers04,1046,3.0,29,18,15,2.0,10.0,0.4666666666666667,0.6666666666666666,0.7333333333333333,0.2,2.0
137,205.0,0.0,4.72461157515,390455.0,400.0,0.0,16.8316223689,1279150.0,138168.0,5288.0,74552.0,0.0,288.0,6.4575225439,15.3163283377,27212.0,352409.0,vw2004,520,5.0,6,13,8,0.0,3.0,-0.25,0.375,-0.875,0.625,0.0
138,98.0,0.0,5.07129615492,208250.0,400.0,0.0,19.3368531474,654656.0,72579.0,2718.0,46073.0,0.0,180.0,4.24689357104,8.37809167518,7861.0,84839.0,aria,608,4.0,7,21,8,1.0,3.0,-0.125,0.375,-1.75,0.5,0.0
139,123.0,0.0,8.26224104055,191245.0,400.0,0.0,32.6785471833,687457.0,54518.0,2081.0,29482.0,0.0,239.0,4.56441326531,13.493419935,7157.0,177994.0,oxsy,1068,2.0,32,17,12,2.0,8.0,0.5,0.6666666666666666,1.25,0.16666666666666666,1.0
140,,,,,,,,,,,,,274.0,3.95488382585,10.9439745528,52596.0,832526.0,storms,630,22.0,61,91,43,3.0,18.0,-0.09302325581395347,0.4186046511627907,-0.6976744186046512,0.5116279069767442,0.0
141,,,,,,,,,,,,,274.0,5.03599343819,14.2571250818,52188.0,281143.0,fcportugal,923,12.0,77,37,45,10.0,23.0,0.24444444444444444,0.5111111111111111,0.8888888888888888,0.26666666666666666,0.0
142,100.0,0.0,4.3427794024,375229.0,400.0,0.0,17.4530325975,1276671.0,527084.0,5419.0,465316.0,0.0,11.0,6.0,5.0,12.0,176835.0,apollo,771,18.0,103,90,45,8.0,19.0,0.022222222222222227,0.4222222222222222,0.2888888888888889,0.4,0.0
143,,,,,,,,,,,,,,,,,0.0,kickofftug,480,25.0,39,73,46,9.0,12.0,-0.2826086956521739,0.2608695652173913,-0.7391304347826086,0.5434782608695652,0.0
144,141.0,0.0,4.6048556733,151035.0,400.0,0.0,20.0792430584,589209.0,57467.0,2231.0,31761.0,0.0,65.0,4.06245710364,7.70702896089,5919.0,150171.0,one,772,18.0,94,72,44,7.0,19.0,0.022727272727272728,0.4318181818181818,0.5,0.4090909090909091,0.0
145,,,,,,,,,,,,,98.0,3.58333333333,7.602475111889999,4859.0,118451.0,bahia2d,138,41.0,4,122,43,2.0,0.0,-0.9534883720930232,0.0,-2.744186046511628,0.9534883720930232,0.0
147,103.0,0.0,4.01272792339,400345.0,400.0,0.0,15.8013724194,1363320.0,167681.0,5060.0,87367.0,0.0,274.0,9.00301962758,18.6403594505,35778.0,368685.0,helios2010,1221,1.0,35,10,13,0.0,12.0,0.8461538461538461,0.9230769230769232,1.9230769230769231,0.07692307692307693,3.0
148,,,,,,,,,,,,,898.0,4.48057932851,25.2577649835,6806.0,181330.0,aua2010,324,7.0,11,37,10,1.0,2.0,-0.5,0.2,-2.6,0.7,0.0
149,,,,,,,,,,,,,574.0,47.1466083151,142.855385685,21546.0,12623.0,ncl10,775,18.0,69,78,45,7.0,20.0,0.04444444444444445,0.4444444444444444,-0.2,0.4,0.0
150,87.0,0.0,4.66727456524,262196.0,355.0,0.0,19.717919029,956425.0,108437.0,1426.0,48035.0,0.0,278.0,19.3676470588,35.174429691,14487.0,224586.0,opuci,529,12.0,32,52,22,3.0,7.0,-0.2272727272727273,0.3181818181818182,-0.9090909090909092,0.5454545454545454,0.0
151,,,,,,,,,,,,,578.0,6.876654632969999,25.4652226714,11429.0,293240.0,hfutengine2010,989,10.0,93,42,34,2.0,22.0,0.35294117647058826,0.6470588235294118,1.5,0.29411764705882354,0.0
152,,,,,,,,,,,,,3.0,2.0,1.0,4.0,657606.0,eskilas,1158,6.0,129,20,48,4.0,38.0,0.6666666666666666,0.7916666666666666,2.270833333333333,0.125,0.0
153,,,,,,,,,,,,,255.0,3.96003454774,12.0067462244,50435.0,425857.0,unique,535,25.0,60,75,45,5.0,15.0,-0.2222222222222222,0.3333333333333333,-0.3333333333333333,0.5555555555555556,0.0
154,116.0,0.0,5.32116186911,637662.0,400.0,0.0,25.8799893831,2344254.0,260806.0,6751.0,158998.0,0.0,287.0,10.4174140508,25.980911330300003,55754.0,599267.0,iran,357,29.0,33,96,46,8.0,9.0,-0.43478260869565216,0.1956521739130435,-1.3695652173913044,0.6304347826086957,0.0
