,Current_group_location,analizo_cbo_skewness,analizo_anpm_standard_deviation,analizo_noc_kurtosis,analizo_accm_skewness,analizo_lcom4_quantile_upper,analizo_npm_mode,analizo_acc_quantile_upper,analizo_sc_quantile_median,cccc_IF4,analizo_npa_quantile_max,analizo_cbo_variance,analizo_sc_variance,analizo_noa_quantile_median,analizo_accm_standard_deviation,analizo_mmloc_sum,analizo_total_modules_with_defined_methods,analizo_npm_quantile_lower,analizo_rfc_mode,cccc_McCabes_cyclomatic_complexity_per_line_of_comment,analizo_amloc_kurtosis,analizo_rfc_kurtosis,analizo_noc_quantile_median,new_dir_name,analizo_lcom4_quantile_min,analizo_npa_kurtosis,analizo_loc_kurtosis,analizo_npa_variance,analizo_acc_standard_deviation,analizo_lcom4_quantile_max,analizo_npm_quantile_min,analizo_noa_skewness,analizo_cbo_mode,analizo_acc_skewness,analizo_loc_mode,cccc_rejected_lines_of_code,analizo_anpm_quantile_ninety_five,analizo_noa_standard_deviation,analizo_accm_quantile_lower,analizo_acc_variance,cccc_lines_of_comment,analizo_accm_quantile_median,analizo_anpm_sum,analizo_change_cost,analizo_accm_mode,analizo_npm_variance,cccc_McCabes_cyclomatic_complexity,analizo_sc_skewness,analizo_rfc_sum,analizo_lcom4_quantile_median,analizo_sc_quantile_ninety_five,analizo_nom_mode,analizo_amloc_quantile_ninety_five,analizo_lcom4_kurtosis,analizo_acc_kurtosis,analizo_total_cof,analizo_noa_quantile_ninety_five,analizo_anpm_quantile_min,analizo_noa_quantile_upper,analizo_anpm_quantile_median,analizo_nom_quantile_lower,analizo_dit_sum,analizo_dit_mean,analizo_mmloc_kurtosis,analizo_nom_sum,analizo_noc_mean,analizo_cbo_mean,analizo_npm_quantile_median,analizo_accm_quantile_max,analizo_noc_quantile_max,analizo_npa_sum,analizo_loc_quantile_max,analizo_mmloc_quantile_upper,analizo_npa_quantile_median,analizo_noa_quantile_lower,analizo_noa_mode,analizo_loc_quantile_min,analizo_npm_kurtosis,is_source,analizo_noc_quantile_upper,analizo_accm_kurtosis,analizo_sc_sum,analizo_dit_quantile_median,cccc_IF4_visible_per_module,analizo_npa_mean,analizo_anpm_mode,analizo_noa_variance,analizo_anpm_quantile_max,analizo_noc_skewness,analizo_noa_mean,analizo_cbo_sum,analizo_lcom4_quantile_lower,analizo_npa_standard_deviation,analizo_noa_quantile_max,analizo_anpm_mean,analizo_rfc_quantile_lower,analizo_sc_quantile_lower,analizo_dit_quantile_max,analizo_amloc_quantile_lower,analizo_sc_mean,analizo_mmloc_mean,analizo_npm_mean,analizo_dit_quantile_lower,analizo_amloc_skewness,analizo_dit_quantile_min,analizo_sc_kurtosis,analizo_mmloc_quantile_lower,analizo_dit_standard_deviation,analizo_noa_kurtosis,analizo_dit_variance,analizo_npm_sum,analizo_npa_mode,analizo_sc_quantile_min,analizo_cbo_quantile_upper,analizo_npm_quantile_max,analizo_rfc_quantile_ninety_five,analizo_acc_quantile_median,analizo_nom_kurtosis,analizo_acc_sum,analizo_loc_skewness,analizo_sc_quantile_upper,analizo_total_methods_per_abstract_class,analizo_noc_variance,analizo_anpm_quantile_lower,analizo_sc_standard_deviation,analizo_npa_quantile_ninety_five,analizo_rfc_variance,analizo_rfc_quantile_max,analizo_anpm_variance,analizo_accm_sum,analizo_loc_quantile_ninety_five,cccc_lines_of_code_per_line_of_comment,analizo_nom_standard_deviation,cccc_McCabes_cyclomatic_complexity_per_module,analizo_cbo_quantile_ninety_five,analizo_npm_skewness,analizo_loc_quantile_lower,analizo_total_abstract_classes,analizo_nom_quantile_min,analizo_lcom4_sum,analizo_nom_quantile_max,analizo_anpm_kurtosis,analizo_noc_standard_deviation,analizo_loc_quantile_median,analizo_loc_quantile_upper,analizo_dit_quantile_ninety_five,analizo_mmloc_quantile_max,analizo_accm_quantile_upper,cccc_lines_of_code_per_module,analizo_dit_quantile_upper,analizo_cbo_standard_deviation,cccc_lines_of_code,analizo_npm_quantile_upper,analizo_amloc_quantile_max,analizo_npa_quantile_upper,analizo_nom_quantile_upper,analizo_acc_quantile_ninety_five,analizo_noc_quantile_min,analizo_accm_quantile_min,analizo_npa_skewness,analizo_mmloc_quantile_min,analizo_acc_quantile_min,analizo_cbo_quantile_median,cccc_number_of_modules,analizo_total_modules_with_defined_attributes,analizo_npa_quantile_lower,analizo_dit_mode,analizo_rfc_quantile_upper,cccc_IF4_visible,analizo_mmloc_quantile_ninety_five,analizo_noc_mode,analizo_lcom4_mean,analizo_cbo_quantile_min,analizo_noa_sum,analizo_mmloc_skewness,analizo_noc_quantile_lower,analizo_dit_kurtosis,analizo_lcom4_variance,analizo_accm_variance,analizo_total_modules,analizo_nom_mean,analizo_accm_mean,analizo_loc_sum,analizo_amloc_mode,cccc_lines_of_comment_per_module,analizo_noc_sum,analizo_mmloc_standard_deviation,cccc_IF4_per_module,analizo_anpm_skewness,analizo_sc_quantile_max,analizo_rfc_standard_deviation,analizo_nom_quantile_ninety_five,analizo_accm_quantile_ninety_five,analizo_acc_quantile_lower,analizo_anpm_quantile_upper,analizo_dit_skewness,analizo_mmloc_variance,analizo_amloc_mean,analizo_acc_mean,analizo_loc_standard_deviation,analizo_npa_quantile_min,analizo_amloc_sum,analizo_nom_quantile_median,analizo_amloc_quantile_upper,source_lang,analizo_acc_quantile_max,analizo_cbo_quantile_lower,analizo_sc_mode,analizo_lcom4_mode,analizo_total_loc,analizo_mmloc_mode,analizo_rfc_skewness,analizo_noa_quantile_min,analizo_cbo_kurtosis,analizo_nom_skewness,analizo_cbo_quantile_max,analizo_lcom4_standard_deviation,analizo_loc_mean,analizo_amloc_standard_deviation,analizo_rfc_quantile_median,analizo_lcom4_quantile_ninety_five,analizo_rfc_quantile_min,analizo_total_nom,analizo_noc_quantile_ninety_five,analizo_npm_standard_deviation,analizo_nom_variance,analizo_lcom4_skewness,analizo_loc_variance,analizo_amloc_quantile_min,analizo_rfc_mean,analizo_acc_mode,analizo_mmloc_quantile_median,analizo_amloc_quantile_median,analizo_npm_quantile_ninety_five,analizo_amloc_variance
/home/se-metrics/root/anac/processed//y2011/IAMhaggler2011,,2,0.92216179431,4,0.0318404917018,4,None,1.25,0,4,2,2.25,110.25,2.5,1.1213160911,139,4,2.5,None,0.359,-2.44339238387,3.4458883396,0,/home/se-metrics/root/anac/processed//y2011/IAMhaggler2011,1,4,3.00552255169,1,0.957427107756,7,1,1.91828959083,0,0.854563038328,None,5,3,10.7393357957,1.25,0.916666666667,64,2.10416666667,6.99621212121,0.44,None,8.91666666667,23,2,119,2,21,None,19.3636363636,1.5,-1.28925619835,0.25,23,0.954545454545,8,1.52083333333,4.75,3,0.75,2.69215530436,37,0.25,0.75,4,3.27272727273,1,2,426,46.5,0,1.5,None,1,-0.416106210149,True,0.25,-4.96703950959,21,1,0.267,0.5,None,115.333333333,3,2,7,3,1,1,23,1.7490530303,10.75,0,1,3.25,5.25,34.75,4.25,0.75,0.441834223451,0,4,6.25,0.5,3.74531390959,0.25,17,0,0,0.75,8,87,0.5,2.37020239892,3,1.73853495622,5.25,0,0.25,1.11363636364,10.5,2,1504.91666667,87,0.850382374885,8.48106060606,426,1.156,8.99536917901,1.533,3,0.422521414459,18.25,0,1,12,22,0.155855070026,0.5,62,181.5,1,102,2.97443181818,4.933,1,1.5,74,5.75,19.3636363636,0.5,11.5,2,0,1,2,1,0,0,15,3,0,1,34.5,4,102,0,3,0,28,1.65724056793,0,4,8,1.25734977617,4,9.25,2.12026515152,551,None,4.267,1,46.2700407031,0.267,1.07160075599,21,38.7932554275,22,3.27272727273,0,2.15625,-2,2140.91666667,9.21590909091,0.75,196.767841207,0,36.8636363636,7,14.2159090909,Java,2,0,0,1,551,None,1.80307704929,0,4,1.35084954018,3,2.82842712475,137.75,8.33603606309,15.5,7,1,37,1,2.98607881119,80.9166666667,1.41421356237,38717.5833333,1,29.75,0,18,8.25,8,69.4894972452
/home/se-metrics/root/anac/processed//y2011/Nice_Tit_for_Tat,,0.854563038328,0.246095434665,-6,0.373005832338,4.25,None,2,2,57,0,0.916666666667,22.3333333333,3.5,0.708370587256,126,4,10,None,0.353,1.06150478026,1.28214710379,0.5,/home/se-metrics/root/anac/processed//y2011/Nice_Tit_for_Tat,1,0,0.683278398447,0,0.957427107756,5,4,0.320699708455,0,-0.854563038328,None,14,0.555555555556,3.5,1.375,0.916666666667,116,1.73,1.36888888889,0.56,None,74.9166666667,41,1.19382377371,225,4,10,None,16.2592592593,2.88888888889,-1.28925619835,0.416666666667,8,0,5.75,0.406666666667,14.5,4,1,0.353503022782,74,0.5,0.75,13,2.66666666667,1,0,439,44.25,0,1.5,None,4,1.3859968003,True,1,-0.340049473926,14,1,4.750,0,None,12.25,0.555555555556,0,3.75,3,3.25,0,8,0.342222222222,37,0,2,4.625,3.5,31.5,13.75,0.75,0.67927637061,0,0.435731788817,15.25,0.816496580928,-1.59766763848,0.666666666667,55,0,0,1.25,25,114,1.5,1.04492307692,5,0.897525366277,5.5,18,0.333333333333,0.25,4.72581562625,0,2046.91666667,114,0.060562962963,7.12666666667,439,3.716,10.4083299973,3.417,2,0.505446311745,79.75,1,4,14,27,1.17497401162,0.57735026919,156.5,265.75,2,69,2.13666666667,35.917,1.25,0.957427107756,431,16.75,16.2592592593,0,25.5,2,0,1,0,1,0,0.5,12,3,0,1,72.75,57,69,1,3.5,0,15,0.639727781429,0,1.5,3,0.501788888889,4,18.5,1.78166666667,756,None,9.667,2,28.8039349164,4.750,-1.24152277477,10,45.2428631573,27,2.66666666667,0.75,0.498888888889,0,829.666666667,7.85314814815,1.25,186.316934281,0,31.4125925926,21.5,10.3048148148,Java,2,0,0,4,756,None,0.355715684995,0,-1.28925619835,-1.27708361435,2,1.73205080757,189,6.37510643285,53.5,5,4,74,1,8.6554414484,108.333333333,-1.53960071784,34714,1,56.25,2,28,7.07666666667,25,40.6419820302
/home/se-metrics/root/anac/processed//y2011/AgentK2,,0,0,0,0,4,None,0,0,0,0,0,0,13,0,98,1,6,None,------,0,0,0,/home/se-metrics/root/anac/processed//y2011/AgentK2,4,0,0,0,0,4,6,0,None,0,None,0,None,0,4.11111111111,0,0,4.11111111111,0.222222222222,1.00,None,0,0,0,41,4,None,None,None,0,0,1,None,0.222222222222,13,0.222222222222,9,1,1,0,9,0,0,6,4.11111111111,0,0,236,98,0,13,None,236,0,True,0,0,0,1,0.000,0,None,0,0.222222222222,0,13,0,4,0,13,0.222222222222,41,0,1,26.2222222222,0,98,6,1,0,1,0,98,0,0,0,6,None,0,0,6,None,0,0,0,0,0,0,0,0.222222222222,0,None,0,41,0,4.11111111111,None,------,0,0.000,None,0,236,0,9,4,9,0,0,236,236,None,98,4.11111111111,0.667,1,0,2,6,26.2222222222,0,9,None,0,4.11111111111,0,98,0,0,3,1,0,None,41,0,None,None,4,0,13,0,0,0,0,0,1,9,4.11111111111,236,None,0.000,0,0,0.000,0,0,0,None,None,0,0.222222222222,0,0,26.2222222222,0,0,0,26.2222222222,9,26.2222222222,Java,0,0,None,None,236,None,0,13,0,0,0,0,236,0,41,None,41,9,None,0,0,0,0,26.2222222222,41,None,98,26.2222222222,None,0
/home/se-metrics/root/anac/processed//y2011/BramAgent,,0,0,0,0,4,None,0,0,0,0,0,0,28,0,129,1,6,None,------,0,0,0,/home/se-metrics/root/anac/processed//y2011/BramAgent,4,0,0,0,0,4,6,0,None,0,None,0,None,0,5.29411764706,0,18,5.29411764706,0.235294117647,1.00,None,0,0,0,90,4,None,None,None,0,0,1,None,0.235294117647,28,0.235294117647,17,1,1,0,17,0,0,6,5.29411764706,0,0,673,129,0,28,None,673,0,True,0,0,0,1,0.000,0,None,0,0.235294117647,0,28,0,4,0,28,0.235294117647,90,0,1,39.5882352941,0,129,6,1,0,1,0,129,0,0,0,6,None,0,0,6,None,0,0,0,0,0,0,0,0.235294117647,0,None,0,90,0,5.29411764706,None,------,0,0.000,None,0,673,0,17,4,17,0,0,673,673,None,129,5.29411764706,2.750,1,0,11,6,39.5882352941,0,17,None,0,5.29411764706,0,129,0,0,4,1,0,None,90,0,None,None,4,0,28,0,0,0,0,0,1,17,5.29411764706,673,None,4.500,0,0,0.000,0,0,0,None,None,0,0.235294117647,0,0,39.5882352941,0,0,0,39.5882352941,17,39.5882352941,Java,0,0,None,None,673,None,0,28,0,0,0,0,673,0,90,None,90,17,None,0,0,0,0,39.5882352941,90,None,129,39.5882352941,None,0
/home/se-metrics/root/anac/processed//y2011/TheNegotiator,,1.79171361354,1.11379828688,0,0.395712062917,1,2,1,0.5,112,0,1.65555555556,3.34444444444,3.5,1.31503393873,228,10,2.25,None,0.249,-1.56658640156,0.0906846007005,0,/home/se-metrics/root/anac/processed//y2011/TheNegotiator,1,0,0.228699652246,0,1.19721899974,5,1,1.80234937082,0,2.17558455334,None,25,4,3.12872000807,1.2625,1.43333333333,253,2.34848484848,11.3072510823,0.25,None,12.1777777778,63,1.35431334882,221,1,5,10,26.75,8.32580261593,5.75059877926,0.1,12,0.142857142857,5,0.825,3.25,2,0.2,-1.38189577533,64,0,0.9,7,4.5,0,0,157,35.25,0,2.25,2,21,-1.54838097395,True,0,-1.42660306804,13,0,4.308,0,None,9.78888888889,4,0,4.3,9,1,0,12,1.13072510823,13.5,0,1,4.6375,1.3,22.8,5.8,0,0.248942052063,0,0.638308943295,11.75,0.421637021356,4.0982421357,0.177777777778,58,0,0,1,11,47,1,-1.57898630713,9,1.17053304769,1.75,0,0,0.635416666667,1.82878222991,0,172.988888889,47,1.24054662386,24.821969697,157,1.731,3.62705880233,2.423,4,-0.144325975383,29.5,0,1,15,11,5.55462753977,0,40.5,94.75,1,45,3.46875,16.846,0,1.28668393771,438,8,26.75,0,9.5,4,0,1,0,3,0,0.5,26,10,0,0,28,112,45,0,1.5,0,43,0.108288083028,0,1.40625,1.61111111111,1.72931426002,10,6.4,2.4821969697,619,None,9.731,0,14.405245958,4.308,2.19061721513,5,13.1525240501,11,4.5,0,1.20454545455,1.77878118384,207.511111111,12.7815909091,0.9,46.6867813793,0,127.815909091,7.5,19.59375,Java,4,0,0,1,619,None,0.463804444712,1,3.39251127684,-0.281526967307,4,1.26929551764,61.9,8.80423767668,21.5,5,3,64,0,3.48966728755,13.1555555556,2.85251905868,2179.65555556,2.8,22.1,1,21.5,12.0454545455,11,77.5146010675
/home/se-metrics/root/anac/processed//y2011/HardHeaded,,0,0.444733702168,0,0,3,None,1,0,1,0,1.33333333333,33.3333333333,3,1.95736448322,185,3,4.5,None,------,0,0,0,/home/se-metrics/root/anac/processed//y2011/HardHeaded,1,0,0,0,0.57735026919,5,1,0,0,0,None,0,1,13,3.33333333333,0.333333333333,18,5,1.69444444444,0.56,None,31,0,0,104,1,10,None,34.4444444444,0,0,0.333333333333,25,0.111111111111,14,0.583333333333,5.5,1,0.333333333333,0,23,0,0.666666666667,8,5.11111111111,0,0,310,85,0,2.5,None,61,0,True,0,0,10,0,0.200,0,None,169,1,0,10,2,1,0,25,0.564814814815,18.5,0,1,18.25,3.33333333333,61.6666666667,7,0,0,0,0,32,0.57735026919,0,0.333333333333,21,0,0,1,12,67,1,0,2,0,5,0,0,0.347222222222,5.7735026919,0,966.333333333,67,0.197788065844,11.7777777778,310,------,5.13160143945,0.000,2,0,66.5,0,2,7,12,0,0,72,191,1,121,5.05555555556,3.000,0.5,1.15470053838,15,10,34.4444444444,0,10.5,1,0,1.66666666667,0,15,0,0,5,3,0,0,49.5,1,121,0,2.33333333333,0,30,0,0,0,5.33333333333,3.83127572016,3,7.66666666667,3.92592592593,443,None,3.600,0,54.1233159861,0.200,0,10,31.0859024854,12,5.11111111111,0.5,0.791666666667,0,2929.33333333,23.6481481481,0.666666666667,140.692335731,0,70.9444444444,9,32.4722222222,Java,1,0,0,1,443,None,0,2,0,0,2,2.30940107676,147.666666667,15.4104675558,32,5,5,23,0,5.56776436283,26.3333333333,0,19794.3333333,6,34.6666666667,1,49,30.5,12,237.482510288
/home/se-metrics/root/anac/processed//y2011/Gahboninho,,0.353044967438,0.407060301134,7,-0.203885101584,2,5,1.5,1,29,3,0.809523809524,4.61904761905,9,1.86767841293,386,7,5,None,0.370,-0.702513512836,3.50628553925,0,/home/se-metrics/root/anac/processed//y2011/Gahboninho,1,-1.2,3.47024047616,2,1.46385010942,5,1,2.28169035561,0,1.44823570826,None,12,1.5,14.9714013086,1.85714285714,2.14285714286,54,3.8,5.68095238095,0.62,None,5.47619047619,20,2.04056076293,237,1,6,5,38.5,2.36094674556,1.94755555556,0.190476190476,45,0.2,9.5,0.714285714286,5,3,0.428571428571,-1.38200091781,45,0.285714285714,0.857142857143,5,5.53333333333,2,7,525,81.5,0,6,9,5,2.63686956522,True,0,-2.21536832015,10,0,1.812,1,1,224.142857143,1.5,2.64575131106,12.1428571429,6,1,1.41421356237,45,0.81156462585,15.5,0,1,14.0119047619,1.42857142857,55.1428571429,5.14285714286,0,-0.233539516918,0,4.42943989797,27.5,0.534522483825,5.69597186729,0.285714285714,36,0,0,1.5,9,100,1,3.68564191685,8,1.82153301996,1.5,0,0.571428571429,0.633333333333,2.14919697074,3,1039.80952381,100,0.165698088759,24.2142857143,525,3.593,4.23702501201,1.250,2,-0.238560158637,43,0,1,13,15,0.881439309901,0.755928946018,110,173,1,104,5.08333333333,12.125,1,0.899735410842,194,5.5,38.5,2,6.5,4,0,1,0.989949493661,1,0,1,16,6,0,0,36.5,29,104,0,1.85714285714,0,85,-0.178708567609,0,-2.8,2.47619047619,3.48822265414,7,6.42857142857,3.45918367347,1072,None,3.375,2,37.4941265242,1.812,0.337280275357,6,32.24607765,15,5.53333333333,0,1,0.374165738677,1405.80952381,21.2176870748,1.14285714286,180.086487159,0,148.523809524,6,29.5,Java,4,0,0,1,1072,None,1.65957126441,0,-1.81660899654,1.42322471774,2,1.57359158494,153.142857143,13.3086962614,29,5,4,45,2,2.34012616672,17.9523809524,1.75981544114,32431.1428571,1,33.8571428571,0,63,22,9,177.121396178
/home/se-metrics/root/anac/processed//y2011/ValueModelAgent,,1.40354580371,0.478333208624,12,0.640478147829,1,4,3.25,1,407,7,3.06060606061,43.696969697,3,1.73423286488,452,12,3.25,2,0.991,0.79181375092,9.4136907767,0,/home/se-metrics/root/anac/processed//y2011/ValueModelAgent,1,2.51988,8.5514207935,6.06060606061,1.95982373976,4,0,2.70627939798,1,0.853234561451,9,20,2,8.50089121888,1.6125,3.84090909091,116,2.83333333333,14.3501831502,0.44,3,7.29545454545,115,3.28001512797,341,1,24,1,34.6923076923,12,-0.935942952511,0.159090909091,31,0.5,6.25,1.2,3.25,4,0.333333333333,9.10640351538,63,0.0833333333333,1.83333333333,4,6.23076923077,1,16,451,45.25,0,1.75,3,4,-0.284477052824,True,0,-0.691200657711,40,0,17.696,1.33333333333,2,72.2651515152,2,3.46410161514,5.91666666667,22,1,2.46182981959,31,1.19584859585,10,1,1,6.8,3.33333333333,37.6666666667,4.25,0,1.21413842229,0,11.0543883611,9,0.492365963917,8.03712893283,0.242424242424,51,0,0,2.25,9,143,1,0.649233119774,21,2.77844690683,2.25,0,0.0833333333333,0.792307692308,6.61036834806,7,1427.17424242,143,0.228802658473,35.856959707,451,6.310,3.62127551612,5.000,6,0.114183666475,23.25,0,1,15,13,-0.442418421132,0.288675134595,45.5,112.25,1,197,4,31.826,1,1.74945879077,732,5.25,34.6923076923,1,6.25,5,0,1,1.95139402479,4,0,1,23,10,0,0,30,407,197,0,1.25,0,71,2.88924495698,0,-1.65,0.75,3.00756362964,12,5.25,2.98807997558,1031,9,5.043,1,52.8141395209,17.696,0.476023013943,24,37.7779597441,13,6.23076923077,0,1.375,0.812403840464,2789.33333333,13.101541514,1.75,122.380523059,0,157.218498168,5,19.65,Java,5,1,1,1,1031,9,2.92495335464,0,1.85946475836,0.791681752522,6,0.866025403784,85.9166666667,9.55002547997,20.5,4,2,63,1,2.70100991214,13.1136363636,3.46410161514,14976.9924242,4,28.4166666667,0,20.5,9,9,91.2029866681
/home/se-metrics/root/anac/processed//y2017/farma,,1.36082763488,0.424543781903,0,-0.282522874846,2,2,1,1,122,0,1.5,6.3,9,1.25160385119,225,5,2,None,0.427,-2.07283871217,2.90145923596,0,/home/se-metrics/root/anac/processed//y2017/farma,1,0,1.07851717292,0,1.22474487139,3,2,1.1286214,0,1.36082763488,None,24,2,5.45893762558,3.4,1.5,96,4.5,7.55069124424,0.40,None,134.3,41,2.01734352581,238,1,6,None,32.8571428571,0.3125,2.0,0.25,19,1,12,1.5,4,1,0.2,-0.471961640569,49,0,1,4,5.71428571429,0,0,416,53,0,7,None,60,4.74813558514,True,0,-0.743987866761,8,0,9.385,0,None,29.8,2,0,10.4,5,1,0,19,1.51013824885,26,0,1,17.6,1.6,45,8.4,0,-0.18037845463,0,4.22524565382,37,0.4472135955,1.09927480744,0.2,42,0,0,1,29,123,1,4.55598607049,5,1.36345123255,1,0,0,1.1935483871,2.5099800796,0,2012.3,123,0.180237422753,20.848156682,416,2.823,11.9874934828,3.154,3,2.166638351,88,0,2,8,31,-2.23384162536,0,97,230,1,67,4.75,20.846,0,1.22474487139,271,5,32.8571428571,0,7,3,0,2.48387096774,0,30,0,1,13,5,0,0,50,122,67,0,1.6,0,52,0.875913857211,0,5.0,0.8,1.5665122003,5,9.8,4.16963133641,891,None,7.385,0,14.8828760661,9.385,-0.028089228841,6,44.8586669441,31,5.71428571429,0,1.85714285714,2.2360679775,221.5,23.6252995392,1,148.267326138,0,118.126497696,5,30,Java,3,0,0,1,891,None,1.60574224446,5,2.0,2.1106432496,3,0.894427191,178.2,8.16577506187,32,3,7,49,0,11.5887876847,143.7,1.25778823734,21983.2,13.4193548387,47.6,0,38,24.25,29,66.6798823611
/home/se-metrics/root/anac/processed//y2017/caduceusdc16,,0,0,0,0,2,None,0,0,0,3,0,0,8,0,51,1,5,None,------,0,0,0,/home/se-metrics/root/anac/processed//y2017/caduceusdc16,2,0,0,0,0,2,5,0,None,0,None,0,None,0,3.66666666667,0,16,3.66666666667,1,1.00,None,0,4,0,27,2,None,None,None,0,0,1,None,1,8,1,9,1,1,0,9,0,0,5,3.66666666667,0,3,179,51,3,8,None,179,0,True,0,0,0,1,0.000,3,None,0,1,0,8,0,2,0,8,1,27,0,1,19.8888888889,0,51,5,1,0,1,0,51,0,0,0,5,None,0,0,5,None,0,0,0,0,0,0,0,1,0,None,0,27,0,3.66666666667,None,3.000,0,0.571,None,0,179,0,9,2,9,0,0,179,179,None,51,3.66666666667,6.857,1,0,48,5,19.8888888889,3,9,None,0,3.66666666667,0,51,0,0,7,1,3,None,27,0,None,None,2,0,8,0,0,0,0,0,1,9,3.66666666667,179,None,2.286,0,0,0.000,0,0,0,None,None,0,1,0,0,19.8888888889,0,0,3,19.8888888889,9,19.8888888889,Java,0,0,None,None,179,None,0,8,0,0,0,0,179,0,27,None,27,9,None,0,0,0,0,19.8888888889,27,None,51,19.8888888889,None,0
/home/se-metrics/root/anac/processed//y2017/group3,,0,0.0785674201318,0,0,1.75,None,0.75,1,0,0,0.5,2,6.5,2.98556196501,57,2,2.75,None,------,0,0,0,/home/se-metrics/root/anac/processed//y2017/group3,1,0,0,0,0.707106781187,2,2,0,None,0,None,0,1,4.94974746831,2.05555555556,0.5,4,3.11111111111,1.88888888889,0.75,None,4.5,0,0,48,1.5,2,None,26.5555555556,0,0,0.5,10,0.888888888889,8.25,0.944444444444,3.75,1,0.5,0,11,0,0.5,3.5,5.22222222222,0,0,239,40.75,0,4.75,None,7,0,True,0,0,2,0.5,0.000,0,None,24.5,1,0,6.5,1,1.25,0,10,0.944444444444,15.5,0.5,1,9.26388888889,1,28.5,3.5,0.25,0,0,0,16.25,0.707106781187,0,0.5,7,0,0,0.75,5,41,0.5,0,1,0,1.5,0,0,0.916666666667,1.41421356237,0,578,41,0.00617283950617,6.22222222222,239,------,4.94974746831,0.000,1,0,65,0,2,3,9,0,0,123,181,1,53,4.16666666667,1.667,0.75,0.707106781187,10,4.25,26.5555555556,0,7.25,1,0,1,0,4,0,0.5,6,2,0,None,32.5,0,53,0,1.5,0,13,0,0,0,0.5,8.91358024691,2,5.5,3.11111111111,246,None,0.667,0,34.6482322781,0.000,0,2,24.0416305603,9,5.22222222222,0.25,0.972222222222,0,1200.5,15.0277777778,0.5,164.048773235,0,30.0555555556,5.5,20.7916666667,Java,1,0.25,None,None,246,None,0,3,0,0,1,0.707106781187,123,16.3027396774,24,2,7,11,0,2.12132034356,24.5,0,26912,3.5,24,None,28.5,15.0277777778,5,265.779320988
/home/se-metrics/root/anac/processed//y2017/simpleagent,,0,0.346944333244,0,0,1.5,4,1,1,4,0,0.333333333333,1,2,0.79203207941,57,3,2,None,------,0,0,0,/home/se-metrics/root/anac/processed//y2017/simpleagent,1,0,0,0,0.57735026919,2,0,0,1,0,None,10,1.5,4.72581562625,2.125,0.333333333333,8,2.5,3.33333333333,0.67,None,5.33333333333,4,0,60,1,2,None,16,0,0,0.333333333333,9,0.833333333333,5.5,1,3,1,0.333333333333,0,18,0,0.666666666667,4,3.33333333333,0,0,168,21.5,0,1,None,32,0,True,0,0,3,0,0.364,0,None,22.3333333333,1.5,0,3.66666666667,2,1,0,9,1.11111111111,8,0.5,1,11.5,1,19,2.66666666667,0,0,0,0,17.5,0.57735026919,0,0.333333333333,8,0,0,1,4,44,1,0,2,0,1.5,0,0,0.916666666667,1,0,448,44,0.12037037037,7.58333333333,168,6.500,5.29150262213,0.364,1,0,34,0,2,4,12,0,0,36,102,1,22,2.91666666667,4.727,0.5,0.57735026919,52,4,16,0,8,1,0,1.75,0,14,0,1,11,2,0,0,28,4,22,0,1.33333333333,0,11,0,0,0,0.333333333333,0.627314814815,3,6,2.52777777778,236,None,0.727,0,4.35889894354,0.364,0,2,21.1660104885,12,3.33333333333,0.5,1.25,0,19,13,0.666666666667,77.3907832583,0,39,4,15,Java,1,0.5,None,1,236,None,0,0,0,0,1,0.57735026919,78.6666666667,3.60555127546,12,2,4,18,0,2.30940107676,28,0,5989.33333333,9,20,1,21,14,4,13
/home/se-metrics/root/anac/processed//y2017/geneking,,0,0.51265241636,0,0,2.5,None,0.75,1.5,0,0,0.5,4.5,15,1.59688281418,85,2,4.75,None,------,0,0,0,/home/se-metrics/root/anac/processed//y2017/geneking,1,0,0,0,0.707106781187,3,4,0,None,0,None,0,1.1,12.7279220614,1.93958333333,0.5,6,2.50416666667,1.475,1.00,None,4.5,0,0,130,2,3,None,21.2333333333,0,0,0.5,24,0.375,19.5,0.7375,13.5,1,0.5,0,38,0,0.5,5.5,3.63333333333,0,0,637,56.25,0,10.5,None,45,0,True,0,0,3,0.5,0.000,0,None,162,1.1,0,15,1,1.5,0,24,0.7375,45,0.75,1,9.52708333333,1.5,42.5,5.5,0.25,0,0,0,28.75,0.707106781187,0,0.5,11,0,0,0.75,7,105,0.5,0,1,0,2.25,0,0,0.55625,2.12132034356,0,3200,105,0.2628125,5.00833333333,637,------,15.5563491861,0.000,1,0,193,0,8,4,30,0,0,341,489,1,70,3.06875,1.000,0.75,0.707106781187,1,6.25,21.2333333333,0,24.5,1,0,1.375,0,15,0,0.5,1,2,0,None,85,0,70,0,2,0,30,0,0,0,2,2.55003472222,2,19,2.50416666667,682,None,6.000,0,38.8908729653,0.000,0,3,56.5685424949,30,3.63333333333,0.25,0.91875,0,1512.5,13.4291666667,0.5,418.607214462,0,26.8583333333,19,17.33125,Java,1,0.25,None,None,682,None,0,6,0,0,1,1.41421356237,341,11.036758343,65,3,25,38,0,2.12132034356,242,0,175232,5.625,65,None,42.5,13.4291666667,7,121.810034722
